data,sku,categoria,demanda,estoque,preco,pred
2023-11-12,S001-P0001,Electronics,95,308,64.26,111.1517726227412
2023-11-13,S001-P0001,Electronics,35,227,45.27,124.18562648325069
2023-11-14,S001-P0001,Electronics,122,196,74.19,85.5693381834246
2023-11-15,S001-P0001,Electronics,90,99,63.41,85.29369837963458
2023-11-16,S001-P0001,Electronics,164,276,66.28,124.70061970463578
2023-11-17,S001-P0001,Electronics,102,90,69.56,87.70825230678939
2023-11-18,S001-P0001,Electronics,106,269,62.72,111.8021942274495
2023-11-19,S001-P0001,Electronics,127,199,79.47,107.48454455761507
2023-11-20,S001-P0001,Electronics,132,314,72.66,111.25370038730618
2023-11-21,S001-P0001,Electronics,56,192,56.23,105.11373650716281
2023-11-22,S001-P0001,Electronics,100,430,65.68,91.5800680364599
2023-11-23,S001-P0001,Electronics,71,324,66.1,84.5885656823972
2023-11-24,S001-P0001,Electronics,56,244,62.5,93.31630620400738
2023-11-25,S001-P0001,Electronics,107,210,78.53,85.67288991775088
2023-11-26,S001-P0001,Electronics,148,94,71.06,132.02105143676766
2023-11-27,S001-P0001,Electronics,88,196,73.78,105.61851440361582
2023-11-28,S001-P0001,Electronics,139,347,82.38,84.6475493339567
2023-11-29,S001-P0001,Electronics,148,240,89.0,107.12495780586706
2023-11-30,S001-P0001,Electronics,99,443,72.7,91.76926627616348
2023-12-01,S001-P0001,Electronics,109,326,79.16,105.1055359190145
2023-12-02,S001-P0001,Electronics,160,202,74.29,124.6851698848213
2023-12-03,S001-P0001,Electronics,119,43,73.4,95.07817007553366
2023-12-04,S001-P0001,Electronics,73,275,59.94,125.42697858394914
2023-12-05,S001-P0001,Electronics,24,407,54.67,95.21173519380358
2023-12-06,S001-P0001,Electronics,142,385,74.73,108.09023200603426
2023-12-07,S001-P0001,Electronics,131,264,84.62,94.35889907960689
2023-12-08,S001-P0001,Electronics,147,165,79.68,125.76758988620982
2023-12-09,S001-P0001,Electronics,99,237,65.53,84.84418932153531
2023-12-10,S001-P0001,Electronics,127,129,62.63,110.5121153591093
2023-12-11,S001-P0001,Electronics,67,199,65.11,86.16041258815855
2023-12-12,S001-P0001,Electronics,161,422,78.41,132.1745874180834
2023-12-13,S001-P0001,Electronics,40,279,52.83,108.24283618511129
2023-12-14,S001-P0001,Electronics,75,232,63.56,106.19668135269322
2023-12-15,S001-P0001,Electronics,69,151,58.53,110.90777154657614
2023-12-16,S001-P0001,Electronics,70,267,59.21,95.12793336640449
2023-12-17,S001-P0001,Electronics,36,220,57.75,95.03275658927419
2023-12-18,S001-P0001,Electronics,109,194,71.38,95.25444679522585
2023-12-19,S001-P0001,Electronics,118,67,69.63,107.04736484387378
2023-12-20,S001-P0001,Electronics,104,235,74.02,85.81010401318596
2023-12-21,S001-P0001,Electronics,136,412,73.32,107.9409723498168
2023-12-22,S001-P0001,Electronics,64,255,67.67,106.57521758839097
2023-12-23,S001-P0001,Electronics,89,184,70.41,85.045616490605
2023-12-24,S001-P0001,Electronics,147,112,66.4,137.75308935776954
2023-12-25,S001-P0001,Electronics,72,206,55.88,112.83060426276619
2023-12-26,S001-P0001,Electronics,132,422,60.45,111.93391501718659
2023-12-27,S001-P0001,Electronics,51,303,51.49,65.43238878976695
2023-12-28,S001-P0001,Electronics,73,261,63.06,61.59062187568602
2023-12-29,S001-P0001,Electronics,90,183,70.67,56.82392302063521
2023-12-30,S001-P0001,Electronics,54,104,61.96,47.136948565712046
2023-12-31,S001-P0001,Electronics,60,259,63.43,50.11109634925343
2024-01-01,S001-P0001,Electronics,62,216,63.94,50.11109634925343
2024-01-02,S001-P0001,Electronics,31,150,56.35,49.97700568898824
2024-01-03,S001-P0001,Electronics,52,230,54.9,68.31536819212455
2024-01-04,S001-P0001,Electronics,47,173,50.78,60.77989625275814
2024-01-05,S001-P0001,Electronics,71,127,59.46,59.78877869505231
2024-01-06,S001-P0001,Electronics,52,186,46.04,64.92142364515402
2024-01-07,S001-P0001,Electronics,71,297,66.0,47.30825772104873
2024-01-08,S001-P0001,Electronics,28,224,46.91,66.00338460506106
2024-01-09,S001-P0001,Electronics,75,192,66.86,84.09021721277044
2024-01-10,S001-P0001,Electronics,98,117,65.22,85.22553707172682
2024-01-11,S001-P0001,Electronics,141,198,65.28,110.128568368307
2024-01-12,S001-P0001,Electronics,83,227,68.78,93.76241771697016
2024-01-13,S001-P0001,Electronics,111,466,64.28,132.963937126897
2024-01-14,S001-P0001,Electronics,74,337,63.17,85.02162266957163
2024-01-15,S001-P0001,Electronics,114,254,68.71,94.88780344618831
2024-01-16,S001-P0001,Electronics,31,164,53.71,84.30427912390093
2024-01-17,S001-P0001,Electronics,88,394,63.1,95.10753952218225
2024-01-18,S001-P0001,Electronics,86,327,69.59,105.65327098435358
2024-01-19,S001-P0001,Electronics,90,273,55.71,111.89825318504198
2024-01-20,S001-P0001,Electronics,141,196,78.34,106.46980186609483
2024-01-21,S001-P0001,Electronics,109,218,60.17,124.80361850051645
2024-01-22,S001-P0001,Electronics,218,372,90.63,131.5711167173629
2024-01-23,S001-P0001,Electronics,68,135,68.85,83.80872584044934
2024-01-24,S001-P0001,Electronics,98,441,58.06,125.78690464450573
2024-01-25,S001-P0001,Electronics,137,325,77.43,104.52239629372166
2024-01-26,S001-P0001,Electronics,72,237,69.69,93.23174992351467
2024-01-27,S001-P0001,Electronics,99,471,72.78,83.99839721452585
2024-01-28,S001-P0001,Electronics,139,371,82.25,94.01678432198929
2024-01-29,S001-P0001,Electronics,112,259,79.88,94.44906582090286
2024-01-30,S001-P0001,Electronics,111,383,71.56,84.35891912360943
2023-10-03,S001-P0002,Clothing,64,104,49.65,137.73591111271392
2023-10-04,S001-P0002,Clothing,242,92,86.92,137.78848885719637
2023-10-05,S001-P0002,Clothing,185,256,66.94,118.10224431382174
2023-10-06,S001-P0002,Clothing,97,82,65.62,104.28158905707575
2023-10-07,S001-P0002,Clothing,67,86,59.19,100.27579504848535
2023-10-08,S001-P0002,Clothing,191,99,81.63,147.14836034140046
2023-10-09,S001-P0002,Clothing,128,194,72.45,113.19800009664725
2023-10-10,S001-P0002,Clothing,161,180,79.66,98.95361193315928
2023-10-11,S001-P0002,Clothing,110,259,72.12,122.1819622520481
2023-10-12,S001-P0002,Clothing,141,174,75.24,101.34740619374067
2023-10-13,S001-P0002,Clothing,95,149,65.21,101.91807405080348
2023-10-14,S001-P0002,Clothing,184,200,80.23,125.70619648708161
2023-10-15,S001-P0002,Clothing,114,279,69.35,100.34236337706132
2023-10-16,S001-P0002,Clothing,54,156,59.31,102.6149495335332
2023-10-17,S001-P0002,Clothing,80,98,52.62,161.52216353751493
2023-10-18,S001-P0002,Clothing,156,141,66.15,126.57219790040872
2023-10-19,S001-P0002,Clothing,43,197,56.77,122.88157995471968
2023-10-20,S001-P0002,Clothing,154,164,78.06,121.68735647168826
2023-10-21,S001-P0002,Clothing,90,198,60.7,122.40119421191693
2023-10-22,S001-P0002,Clothing,106,138,67.62,111.96379672410558
2023-10-23,S001-P0002,Clothing,153,124,61.49,147.3728542825814
2023-10-24,S001-P0002,Clothing,89,184,63.95,101.34116889952874
2023-10-25,S001-P0002,Clothing,185,123,80.28,132.5113142884238
2023-10-26,S001-P0002,Clothing,144,201,56.96,133.92132704436005
2023-10-27,S001-P0002,Clothing,66,191,55.89,117.09032279207622
2023-10-28,S001-P0002,Clothing,192,123,82.05,117.38648337895287
2023-10-29,S001-P0002,Clothing,92,181,68.08,115.34661673783106
2023-10-30,S001-P0002,Clothing,91,85,60.99,96.15389819983312
2023-10-31,S001-P0002,Clothing,61,81,52.09,93.9276072798037
2023-11-01,S001-P0002,Clothing,87,75,63.54,94.02652334735842
2023-11-02,S001-P0002,Clothing,61,99,60.86,114.73729386592926
2023-11-03,S001-P0002,Clothing,95,116,55.51,122.92226541333474
2023-11-04,S001-P0002,Clothing,85,122,66.39,96.10974007075315
2023-11-05,S001-P0002,Clothing,94,168,65.12,96.03027725167661
2023-11-06,S001-P0002,Clothing,97,64,69.14,97.03644539150082
2023-11-07,S001-P0002,Clothing,153,114,58.47,120.80301543124155
2023-11-08,S001-P0002,Clothing,19,140,46.11,154.5749293644714
2023-11-09,S001-P0002,Clothing,99,120,66.07,94.84274354025085
2023-11-10,S001-P0002,Clothing,111,122,65.08,121.98367056079569
2023-11-11,S001-P0002,Clothing,115,108,55.64,121.51485966392691
2023-11-12,S001-P0002,Clothing,157,103,70.87,121.97215168920648
2023-11-13,S001-P0002,Clothing,147,184,76.66,103.98950399421432
2023-11-14,S001-P0002,Clothing,113,267,69.18,93.32427731099745
2023-11-15,S001-P0002,Clothing,104,158,52.99,121.70292537057105
2023-11-16,S001-P0002,Clothing,66,137,59.0,102.82007634706167
2023-11-17,S001-P0002,Clothing,139,92,74.88,96.77360237538717
2023-11-18,S001-P0002,Clothing,119,115,59.33,123.60144985190479
2023-11-19,S001-P0002,Clothing,92,151,64.59,116.04755735415293
2023-11-20,S001-P0002,Clothing,21,166,38.87,124.1424443541936
2023-11-21,S001-P0002,Clothing,180,149,79.31,115.4064091484899
2023-11-22,S001-P0002,Clothing,116,204,73.55,101.5515346414697
2023-11-23,S001-P0002,Clothing,54,71,59.28,94.13753306098377
2023-11-24,S001-P0002,Clothing,68,79,53.34,103.56484625250086
2023-11-25,S001-P0002,Clothing,75,100,57.6,119.64866906062174
2023-11-26,S001-P0002,Clothing,131,102,77.0,116.22970434009243
2023-11-27,S001-P0002,Clothing,121,131,70.87,115.60865658714496
2023-11-28,S001-P0002,Clothing,58,153,54.34,93.72379006761098
2023-11-29,S001-P0002,Clothing,62,87,55.26,117.35487513586668
2023-11-30,S001-P0002,Clothing,165,107,80.57,103.75248820198462
2023-12-01,S001-P0002,Clothing,156,189,58.96,165.06853837978747
2023-12-02,S001-P0002,Clothing,83,276,59.27,125.75990076377806
2023-12-03,S001-P0002,Clothing,78,213,58.57,125.6356526223725
2023-12-04,S001-P0002,Clothing,191,142,81.66,159.87994120596065
2023-12-05,S001-P0002,Clothing,127,161,72.28,126.13919157553401
2023-12-06,S001-P0002,Clothing,114,178,69.37,138.09573514125643
2023-12-07,S001-P0002,Clothing,154,161,74.11,129.6003692544272
2023-12-08,S001-P0002,Clothing,129,164,72.69,130.1827553746476
2023-12-09,S001-P0002,Clothing,95,190,61.96,111.54407623082666
2023-12-10,S001-P0002,Clothing,143,81,71.91,112.08748431448053
2023-12-11,S001-P0002,Clothing,43,166,56.75,120.36798725881985
2023-12-12,S001-P0002,Clothing,130,125,69.05,174.2278536977196
2023-12-13,S001-P0002,Clothing,177,152,78.71,140.66476718503398
2023-12-14,S001-P0002,Clothing,111,158,65.27,139.36855200191184
2023-12-15,S001-P0002,Clothing,188,175,85.49,117.36411487911033
2023-12-16,S001-P0002,Clothing,66,193,62.11,130.3361805369028
2023-12-17,S001-P0002,Clothing,107,129,67.87,130.26866107033388
2023-12-18,S001-P0002,Clothing,170,151,81.66,130.81091166725327
2023-12-19,S001-P0002,Clothing,133,213,77.44,138.6173414905062
2023-12-20,S001-P0002,Clothing,206,68,79.92,137.71657638116054
2023-12-21,S001-P0002,Clothing,184,213,80.27,172.7650211648143
2023-12-22,S001-P0002,Clothing,148,239,68.75,175.4497653094079
2023-12-23,S001-P0002,Clothing,131,100,62.11,136.15042368342574
2023-12-24,S001-P0002,Clothing,127,132,61.43,175.65433311106491
2023-12-25,S001-P0002,Clothing,64,113,61.52,112.14906381158286
2023-12-26,S001-P0002,Clothing,154,106,74.03,111.22424807643415
2023-12-27,S001-P0002,Clothing,96,170,51.68,141.21985424853554
2023-12-28,S001-P0002,Clothing,150,78,61.74,168.61801649758988
2023-12-29,S001-P0002,Clothing,253,177,99.66,133.97237942246454
2023-12-30,S001-P0002,Clothing,97,210,62.13,116.8387411195743
2023-12-31,S001-P0002,Clothing,141,121,75.21,126.4681345143972
2024-01-01,S001-P0002,Clothing,105,149,57.3,159.3805204822335
2024-01-02,S001-P0002,Clothing,172,145,77.85,128.5313936036751
2024-01-03,S001-P0002,Clothing,156,203,70.58,157.17129429574152
2024-01-04,S001-P0002,Clothing,115,165,66.2,119.13714112441167
2024-01-05,S001-P0002,Clothing,62,156,55.01,140.15522165012786
2024-01-06,S001-P0002,Clothing,157,110,74.57,128.2254457699344
2024-01-07,S001-P0002,Clothing,132,157,62.39,140.65539410589395
2024-01-08,S001-P0002,Clothing,172,131,77.67,130.6850005850912
2024-01-09,S001-P0002,Clothing,73,158,54.47,110.85080336331029
2024-01-10,S001-P0002,Clothing,147,86,76.49,110.96470438323352
2024-01-11,S001-P0002,Clothing,111,147,65.25,115.86450392418249
2024-01-12,S001-P0002,Clothing,131,169,73.1,128.81370819210943
2024-01-13,S001-P0002,Clothing,103,191,70.62,138.99884873818257
2024-01-14,S001-P0002,Clothing,119,102,67.02,113.79723908882873
2024-01-15,S001-P0002,Clothing,123,111,56.35,160.0505787808252
2024-01-16,S001-P0002,Clothing,153,104,65.64,138.9144777981286
2024-01-17,S001-P0002,Clothing,115,179,65.95,130.7635935510151
2024-01-18,S001-P0002,Clothing,134,200,73.82,138.11106212919765
2024-01-19,S001-P0002,Clothing,39,187,50.26,114.72733271006925
2024-01-20,S001-P0002,Clothing,120,145,60.02,173.30844739497147
2024-01-21,S001-P0002,Clothing,121,145,70.84,124.80921541377491
2024-01-22,S001-P0002,Clothing,147,198,76.48,138.96432402253606
2024-01-23,S001-P0002,Clothing,71,226,56.87,114.67471780099031
2024-01-24,S001-P0002,Clothing,150,142,65.73,164.95874195393122
2024-01-25,S001-P0002,Clothing,91,164,48.2,169.2184027970615
2024-01-26,S001-P0002,Clothing,144,67,71.85,160.03373857344272
2024-01-27,S001-P0002,Clothing,125,156,56.71,135.5739589622551
2024-01-28,S001-P0002,Clothing,114,210,73.11,121.89320382831717
2024-01-29,S001-P0002,Clothing,64,111,61.6,121.6365261817315
2024-01-30,S001-P0002,Clothing,119,136,70.55,109.35304054510692
2023-10-03,S001-P0003,Clothing,86,101,56.17,103.43005755649557
2023-10-04,S001-P0003,Clothing,99,399,55.75,104.19807800903804
2023-10-05,S001-P0003,Clothing,148,298,55.02,118.53954701699244
2023-10-06,S001-P0003,Clothing,174,889,65.82,137.58943747534087
2023-10-07,S001-P0003,Clothing,67,734,47.35,100.27579504848535
2023-10-08,S001-P0003,Clothing,114,662,58.43,111.45354215108652
2023-10-09,S001-P0003,Clothing,87,577,48.14,148.96082000600913
2023-10-10,S001-P0003,Clothing,145,513,67.48,98.95361193315928
2023-10-11,S001-P0003,Clothing,191,397,65.37,158.09427286659377
2023-10-12,S001-P0003,Clothing,76,242,54.17,101.44448781798278
2023-10-13,S001-P0003,Clothing,57,175,48.09,101.78561244264785
2023-10-14,S001-P0003,Clothing,67,784,49.95,100.40825665664099
2023-10-15,S001-P0003,Clothing,80,726,49.7,100.20990176890568
2023-10-16,S001-P0003,Clothing,76,663,51.49,102.6149495335332
2023-10-17,S001-P0003,Clothing,230,591,59.82,154.3487991022302
2023-10-18,S001-P0003,Clothing,108,320,45.26,126.28513747349878
2023-10-19,S001-P0003,Clothing,114,227,43.92,153.05688072984637
2023-10-20,S001-P0003,Clothing,150,101,61.81,121.61983700511935
2023-10-21,S001-P0003,Clothing,140,818,60.13,121.93441990476104
2023-10-22,S001-P0003,Clothing,105,681,56.78,111.96379672410558
2023-10-23,S001-P0003,Clothing,167,557,57.45,148.05027740127167
2023-10-24,S001-P0003,Clothing,80,374,55.02,101.34116889952874
2023-10-25,S001-P0003,Clothing,150,295,58.29,132.2614450101842
2023-10-26,S001-P0003,Clothing,87,140,56.38,104.07499499069438
2023-10-27,S001-P0003,Clothing,82,741,52.59,117.03359411723957
2023-10-28,S001-P0003,Clothing,131,686,61.65,117.38648337895287
2023-10-29,S001-P0003,Clothing,174,591,65.98,115.27909727126215
2023-10-30,S001-P0003,Clothing,86,455,53.36,96.25612517244518
2023-10-31,S001-P0003,Clothing,106,387,54.17,93.60016024651834
2023-11-01,S001-P0003,Clothing,119,285,53.39,94.25688875640166
2023-11-02,S001-P0003,Clothing,113,875,61.4,114.73729386592926
2023-11-03,S001-P0003,Clothing,70,746,45.31,95.53268097483641
2023-11-04,S001-P0003,Clothing,86,667,50.75,95.97727846259751
2023-11-05,S001-P0003,Clothing,102,595,53.49,96.03027725167661
2023-11-06,S001-P0003,Clothing,140,495,56.55,123.29024495788448
2023-11-07,S001-P0003,Clothing,105,409,53.85,94.21047576950417
2023-11-08,S001-P0003,Clothing,214,289,72.73,154.5749293644714
2023-11-09,S001-P0003,Clothing,96,49,52.35,94.87297817579443
2023-11-10,S001-P0003,Clothing,115,569,61.71,94.79854519830897
2023-11-11,S001-P0003,Clothing,128,437,54.56,121.88331760838427
2023-11-12,S001-P0003,Clothing,138,1242,49.68,121.69888072764873
2023-11-13,S001-P0003,Clothing,159,1092,63.29,104.11375213561988
2023-11-14,S001-P0003,Clothing,130,907,48.45,122.39843241049843
2023-11-15,S001-P0003,Clothing,149,816,58.45,123.29242952897592
2023-11-16,S001-P0003,Clothing,120,716,59.53,102.82007634706167
2023-11-17,S001-P0003,Clothing,107,576,51.44,96.67137540277511
2023-11-18,S001-P0003,Clothing,154,484,62.41,123.28434263399485
2023-11-19,S001-P0003,Clothing,130,318,52.15,157.01752270149655
2023-11-20,S001-P0003,Clothing,125,221,60.56,95.14178338408354
2023-11-21,S001-P0003,Clothing,107,82,54.17,115.4064091484899
2023-11-22,S001-P0003,Clothing,139,656,63.13,101.61647678305643
2023-11-23,S001-P0003,Clothing,125,507,57.24,123.15336052640573
2023-11-24,S001-P0003,Clothing,102,368,53.41,103.4405981110953
2023-11-25,S001-P0003,Clothing,90,275,48.7,95.03313715375037
2023-11-26,S001-P0003,Clothing,178,179,63.13,116.28643301492907
2023-11-27,S001-P0003,Clothing,144,524,50.59,150.27306080158982
2023-11-28,S001-P0003,Clothing,41,382,40.57,93.89063536934529
2023-11-29,S001-P0003,Clothing,103,341,53.58,117.67088320851626
2023-11-30,S001-P0003,Clothing,135,1032,56.13,103.9416784849769
2023-12-01,S001-P0003,Clothing,227,888,63.42,166.98561137414998
2023-12-02,S001-P0003,Clothing,209,704,67.89,159.36635083249948
2023-12-03,S001-P0003,Clothing,181,561,74.56,125.70317208894141
2023-12-04,S001-P0003,Clothing,134,390,65.38,125.5000969958079
2023-12-05,S001-P0003,Clothing,133,1069,55.85,126.26343971693957
2023-12-06,S001-P0003,Clothing,183,941,56.96,172.9620909256282
2023-12-07,S001-P0003,Clothing,123,722,60.14,129.53542711284047
2023-12-08,S001-P0003,Clothing,92,629,51.71,130.1827553746476
2023-12-09,S001-P0003,Clothing,162,534,57.15,134.18266589014337
2023-12-10,S001-P0003,Clothing,201,408,55.83,133.92530490082416
2023-12-11,S001-P0003,Clothing,203,195,67.3,120.2657602862078
2023-12-12,S001-P0003,Clothing,181,31,55.9,167.15765889119595
2023-12-13,S001-P0003,Clothing,130,586,61.44,140.2838169707977
2023-12-14,S001-P0003,Clothing,133,434,65.25,139.3036098603251
2023-12-15,S001-P0003,Clothing,71,1195,48.04,117.2316532709547
2023-12-16,S001-P0003,Clothing,187,1147,61.06,162.318674642536
2023-12-17,S001-P0003,Clothing,114,957,55.46,130.39290921173944
2023-12-18,S001-P0003,Clothing,176,866,55.19,159.01371180937699
2023-12-19,S001-P0003,Clothing,129,706,58.01,173.9683980344586
2023-12-20,S001-P0003,Clothing,179,588,66.9,113.27460253693998
2023-12-21,S001-P0003,Clothing,192,467,65.56,135.6336921725511
2023-12-22,S001-P0003,Clothing,162,328,67.27,135.0950251383969
2023-12-23,S001-P0003,Clothing,134,183,59.04,109.3942052464931
2023-12-24,S001-P0003,Clothing,135,903,59.02,137.66394682914262
2023-12-25,S001-P0003,Clothing,100,809,55.92,112.01660220342723
2023-12-26,S001-P0003,Clothing,91,701,48.83,111.22424807643415
2023-12-27,S001-P0003,Clothing,128,646,51.4,142.18092008832673
2023-12-28,S001-P0003,Clothing,183,554,67.36,142.6158749848876
2023-12-29,S001-P0003,Clothing,153,346,62.13,136.05291124414174
2023-12-30,S001-P0003,Clothing,80,233,49.5,116.8387411195743
2023-12-31,S001-P0003,Clothing,4,183,40.36,126.53565398096612
2024-01-01,S001-P0003,Clothing,104,914,59.56,128.7558375202026
2024-01-02,S001-P0003,Clothing,126,792,54.56,130.4201654941083
2024-01-03,S001-P0003,Clothing,175,646,69.7,129.05206769884927
2024-01-04,S001-P0003,Clothing,78,499,54.54,119.23422274865378
2024-01-05,S001-P0003,Clothing,161,438,53.02,163.80562599646714
2024-01-06,S001-P0003,Clothing,188,314,54.04,149.4737567382421
2024-01-07,S001-P0003,Clothing,108,948,57.4,116.31056175062953
2024-01-08,S001-P0003,Clothing,108,830,54.28,157.04143523537994
2024-01-09,S001-P0003,Clothing,54,757,45.1,110.37239591802937
2024-01-10,S001-P0003,Clothing,124,725,45.24,133.23909936809022
2024-01-11,S001-P0003,Clothing,168,598,54.7,139.2759084232801
2024-01-12,S001-P0003,Clothing,105,466,59.77,128.88122765867834
2024-01-13,S001-P0003,Clothing,125,356,63.7,138.99884873818257
2024-01-14,S001-P0003,Clothing,66,247,49.65,113.79723908882873
2024-01-15,S001-P0003,Clothing,107,827,51.47,131.09966118000793
2024-01-16,S001-P0003,Clothing,145,759,57.81,138.27795133204356
2024-01-17,S001-P0003,Clothing,88,643,50.95,130.7635935510151
2024-01-18,S001-P0003,Clothing,110,574,60.85,138.11106212919765
2024-01-19,S001-P0003,Clothing,136,480,59.3,139.5168907803874
2024-01-20,S001-P0003,Clothing,109,354,57.54,136.8433147019197
2024-01-21,S001-P0003,Clothing,96,287,52.34,124.80921541377491
2024-01-22,S001-P0003,Clothing,182,207,59.78,172.79316544769304
2024-01-23,S001-P0003,Clothing,101,574,59.03,114.22654499125296
2024-01-24,S001-P0003,Clothing,238,514,76.92,164.83292199343728
2024-01-25,S001-P0003,Clothing,215,343,81.12,133.64538495427723
2024-01-26,S001-P0003,Clothing,95,949,55.06,120.10577606934889
2024-01-27,S001-P0003,Clothing,69,874,50.23,110.2779307172361
2024-01-28,S001-P0003,Clothing,192,809,65.47,160.66308555857788
2024-01-29,S001-P0003,Clothing,198,656,73.87,121.56900671516259
2024-01-30,S001-P0003,Clothing,137,434,59.46,109.80121335484426
2023-10-03,S001-P0004,Electronics,68,61,103.45,94.87991016697462
2023-10-04,S001-P0004,Electronics,100,234,104.02,125.54361534752162
2023-10-05,S001-P0004,Electronics,44,124,89.55,85.43950327848108
2023-10-06,S001-P0004,Electronics,146,233,113.87,94.37607225413063
2023-10-07,S001-P0004,Electronics,75,127,95.74,63.640856772368764
2023-10-08,S001-P0004,Electronics,90,309,100.7,54.30349278193502
2023-10-09,S001-P0004,Electronics,47,240,81.68,54.312001389953714
2023-10-10,S001-P0004,Electronics,38,195,87.64,49.72211848162452
2023-10-11,S001-P0004,Electronics,72,155,74.82,79.70861603901324
2023-10-12,S001-P0004,Electronics,57,104,85.08,49.64691244296409
2023-10-13,S001-P0004,Electronics,44,220,76.25,64.56020984289741
2023-10-14,S001-P0004,Electronics,50,171,96.57,50.46468525986878
2023-10-15,S001-P0004,Electronics,48,123,90.99,50.13600097592705
2023-10-16,S001-P0004,Electronics,49,91,91.39,50.93043325058793
2023-10-17,S001-P0004,Electronics,69,129,83.14,77.53743036250069
2023-10-18,S001-P0004,Electronics,71,48,83.62,66.43786130371477
2023-10-19,S001-P0004,Electronics,113,135,97.43,77.77391297896385
2023-10-20,S001-P0004,Electronics,99,182,103.67,76.90967011555358
2023-10-21,S001-P0004,Electronics,66,328,102.79,59.88474660154007
2023-10-22,S001-P0004,Electronics,37,265,82.79,54.57213147537076
2023-10-23,S001-P0004,Electronics,45,221,90.02,54.42952877851942
2023-10-24,S001-P0004,Electronics,42,170,80.09,49.880501273019505
2023-10-25,S001-P0004,Electronics,96,130,102.87,95.40052273328423
2023-10-26,S001-P0004,Electronics,62,24,91.14,93.9487920848268
2023-10-27,S001-P0004,Electronics,131,176,114.96,106.8321395475414
2023-10-28,S001-P0004,Electronics,133,76,102.56,138.3569127545354
2023-10-29,S001-P0004,Electronics,90,248,100.59,107.50988373355439
2023-10-30,S001-P0004,Electronics,56,190,93.88,87.85206732841283
2023-10-31,S001-P0004,Electronics,88,144,105.69,86.17892307921453
2023-11-01,S001-P0004,Electronics,114,90,90.79,110.68241006354364
2023-11-02,S001-P0004,Electronics,66,174,97.79,107.0220076664247
2023-11-03,S001-P0004,Electronics,94,320,102.06,87.67791898437527
2023-11-04,S001-P0004,Electronics,104,249,93.62,110.95338214658796
2023-11-05,S001-P0004,Electronics,115,139,97.04,111.04822177607834
2023-11-06,S001-P0004,Electronics,94,313,102.19,88.92297667094125
2023-11-07,S001-P0004,Electronics,92,223,101.48,85.98573943594239
2023-11-08,S001-P0004,Electronics,118,167,97.98,137.20208072472914
2023-11-09,S001-P0004,Electronics,141,260,112.27,85.48947880332997
