data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2023-12-28,S001-P0001,Electronics,73,261,63.06,66.465,64.786194
2023-12-29,S001-P0001,Electronics,90,183,70.67,66.465,60.367245
2023-12-30,S001-P0001,Electronics,54,104,61.96,66.465,69.159096
2023-12-31,S001-P0001,Electronics,60,259,63.43,66.465,63.6003
2024-01-01,S001-P0001,Electronics,62,216,63.94,66.465,59.605793
2024-01-02,S001-P0001,Electronics,31,150,56.35,66.465,59.839222
2024-01-03,S001-P0001,Electronics,52,230,54.9,66.465,64.370834
2024-01-04,S001-P0001,Electronics,47,173,50.78,66.465,61.361416
2024-01-05,S001-P0001,Electronics,71,127,59.46,66.465,46.437183
2024-01-06,S001-P0001,Electronics,52,186,46.04,66.465,68.13999
2024-01-07,S001-P0001,Electronics,71,297,66.0,66.465,51.73885
2024-01-08,S001-P0001,Electronics,28,224,46.91,66.465,66.71783
2024-01-09,S001-P0001,Electronics,75,192,66.86,66.465,93.77285
2024-01-10,S001-P0001,Electronics,98,117,65.22,66.465,92.200386
2024-01-11,S001-P0001,Electronics,141,198,65.28,66.465,125.03236
2024-01-12,S001-P0001,Electronics,83,227,68.78,66.465,97.50578
2024-01-13,S001-P0001,Electronics,111,466,64.28,66.465,128.9162
2024-01-14,S001-P0001,Electronics,74,337,63.17,66.465,98.87771
2024-01-15,S001-P0001,Electronics,114,254,68.71,66.465,100.8547
2024-01-16,S001-P0001,Electronics,31,164,53.71,66.465,96.505455
2024-01-17,S001-P0001,Electronics,88,394,63.1,66.465,94.478676
2024-01-18,S001-P0001,Electronics,86,327,69.59,66.465,89.2028
2024-01-19,S001-P0001,Electronics,90,273,55.71,66.465,117.19455
2024-01-20,S001-P0001,Electronics,141,196,78.34,66.465,89.12621
2024-01-21,S001-P0001,Electronics,109,218,60.17,66.465,124.669266
2024-01-22,S001-P0001,Electronics,218,372,90.63,66.465,126.847885
2024-01-23,S001-P0001,Electronics,68,135,68.85,66.465,102.876045
2024-01-24,S001-P0001,Electronics,98,441,58.06,66.465,134.56276
2024-01-25,S001-P0001,Electronics,137,325,77.43,66.465,95.549
2024-01-26,S001-P0001,Electronics,72,237,69.69,66.465,104.40525
2024-01-27,S001-P0001,Electronics,99,471,72.78,66.465,101.39953
2024-01-28,S001-P0001,Electronics,139,371,82.25,66.465,104.387146
2024-01-29,S001-P0001,Electronics,112,259,79.88,66.465,104.900345
2024-01-30,S001-P0001,Electronics,111,383,71.56,66.465,105.79282
2023-10-03,S001-P0002,Clothing,64,104,49.65,66.89500000000001,134.7823
2023-10-04,S001-P0002,Clothing,242,92,86.92,66.89500000000001,131.3916
2023-10-05,S001-P0002,Clothing,185,256,66.94,66.89500000000001,143.32092
2023-10-06,S001-P0002,Clothing,97,82,65.62,66.89500000000001,114.763
2023-10-07,S001-P0002,Clothing,67,86,59.19,66.89500000000001,80.98519
2023-10-08,S001-P0002,Clothing,191,99,81.63,66.89500000000001,96.45666
2023-10-09,S001-P0002,Clothing,128,194,72.45,66.89500000000001,85.07161
2023-10-10,S001-P0002,Clothing,161,180,79.66,66.89500000000001,89.81042
2023-10-11,S001-P0002,Clothing,110,259,72.12,66.89500000000001,95.65436
2023-10-12,S001-P0002,Clothing,141,174,75.24,66.89500000000001,96.19041
2023-10-13,S001-P0002,Clothing,95,149,65.21,66.89500000000001,102.72024
2023-10-14,S001-P0002,Clothing,184,200,80.23,66.89500000000001,126.582664
2023-10-15,S001-P0002,Clothing,114,279,69.35,66.89500000000001,106.24371
2023-10-16,S001-P0002,Clothing,54,156,59.31,66.89500000000001,104.26702
2023-10-17,S001-P0002,Clothing,80,98,52.62,66.89500000000001,120.61617
2023-10-18,S001-P0002,Clothing,156,141,66.15,66.89500000000001,110.57144
2023-10-19,S001-P0002,Clothing,43,197,56.77,66.89500000000001,95.84334
2023-10-20,S001-P0002,Clothing,154,164,78.06,66.89500000000001,93.33483
2023-10-21,S001-P0002,Clothing,90,198,60.7,66.89500000000001,100.471535
2023-10-22,S001-P0002,Clothing,106,138,67.62,66.89500000000001,99.17164
2023-10-23,S001-P0002,Clothing,153,124,61.49,66.89500000000001,126.63769
2023-10-24,S001-P0002,Clothing,89,184,63.95,66.89500000000001,103.86689
2023-10-25,S001-P0002,Clothing,185,123,80.28,66.89500000000001,161.27988
2023-10-26,S001-P0002,Clothing,144,201,56.96,66.89500000000001,166.72139
2023-10-27,S001-P0002,Clothing,66,191,55.89,66.89500000000001,130.38326
2023-10-28,S001-P0002,Clothing,192,123,82.05,66.89500000000001,125.34278
2023-10-29,S001-P0002,Clothing,92,181,68.08,66.89500000000001,126.95936
2023-10-30,S001-P0002,Clothing,91,85,60.99,66.89500000000001,128.06377
2023-10-31,S001-P0002,Clothing,61,81,52.09,66.89500000000001,125.04691
2023-11-01,S001-P0002,Clothing,87,75,63.54,66.89500000000001,122.654236
2023-11-02,S001-P0002,Clothing,61,99,60.86,66.89500000000001,116.976204
2023-11-03,S001-P0002,Clothing,95,116,55.51,66.89500000000001,141.33913
2023-11-04,S001-P0002,Clothing,85,122,66.39,66.89500000000001,108.673256
2023-11-05,S001-P0002,Clothing,94,168,65.12,66.89500000000001,110.236275
2023-11-06,S001-P0002,Clothing,97,64,69.14,66.89500000000001,105.820274
2023-11-07,S001-P0002,Clothing,153,114,58.47,66.89500000000001,131.47194
2023-11-08,S001-P0002,Clothing,19,140,46.11,66.89500000000001,130.61922
2023-11-09,S001-P0002,Clothing,99,120,66.07,66.89500000000001,106.31878
2023-11-10,S001-P0002,Clothing,111,122,65.08,66.89500000000001,127.76761
2023-11-11,S001-P0002,Clothing,115,108,55.64,66.89500000000001,130.4278
2023-11-12,S001-P0002,Clothing,157,103,70.87,66.89500000000001,128.7557
2023-11-13,S001-P0002,Clothing,147,184,76.66,66.89500000000001,104.07906
2023-11-14,S001-P0002,Clothing,113,267,69.18,66.89500000000001,105.363716
2023-11-15,S001-P0002,Clothing,104,158,52.99,66.89500000000001,134.76428
2023-11-16,S001-P0002,Clothing,66,137,59.0,66.89500000000001,105.172226
2023-11-17,S001-P0002,Clothing,139,92,74.88,66.89500000000001,105.218414
2023-11-18,S001-P0002,Clothing,119,115,59.33,66.89500000000001,132.36017
2023-11-19,S001-P0002,Clothing,92,151,64.59,66.89500000000001,102.03587
2023-11-20,S001-P0002,Clothing,21,166,38.87,66.89500000000001,128.2828
2023-11-21,S001-P0002,Clothing,180,149,79.31,66.89500000000001,98.017365
2023-11-22,S001-P0002,Clothing,116,204,73.55,66.89500000000001,104.38004
2023-11-23,S001-P0002,Clothing,54,71,59.28,66.89500000000001,106.35147
2023-11-24,S001-P0002,Clothing,68,79,53.34,66.89500000000001,102.6508
2023-11-25,S001-P0002,Clothing,75,100,57.6,66.89500000000001,130.80367
2023-11-26,S001-P0002,Clothing,131,102,77.0,66.89500000000001,96.26272
2023-11-27,S001-P0002,Clothing,121,131,70.87,66.89500000000001,102.19508
2023-11-28,S001-P0002,Clothing,58,153,54.34,66.89500000000001,97.70666
2023-11-29,S001-P0002,Clothing,62,87,55.26,66.89500000000001,101.92094
2023-11-30,S001-P0002,Clothing,165,107,80.57,66.89500000000001,100.68542
2023-12-01,S001-P0002,Clothing,156,189,58.96,66.89500000000001,135.84319
2023-12-02,S001-P0002,Clothing,83,276,59.27,66.89500000000001,104.157486
2023-12-03,S001-P0002,Clothing,78,213,58.57,66.89500000000001,104.88238
2023-12-04,S001-P0002,Clothing,191,142,81.66,66.89500000000001,132.06071
2023-12-05,S001-P0002,Clothing,127,161,72.28,66.89500000000001,108.91309
2023-12-06,S001-P0002,Clothing,114,178,69.37,66.89500000000001,107.93105
2023-12-07,S001-P0002,Clothing,154,161,74.11,66.89500000000001,106.267746
2023-12-08,S001-P0002,Clothing,129,164,72.69,66.89500000000001,112.830894
2023-12-09,S001-P0002,Clothing,95,190,61.96,66.89500000000001,115.17232
2023-12-10,S001-P0002,Clothing,143,81,71.91,66.89500000000001,114.42616
2023-12-11,S001-P0002,Clothing,43,166,56.75,66.89500000000001,114.03756
2023-12-12,S001-P0002,Clothing,130,125,69.05,66.89500000000001,142.2412
2023-12-13,S001-P0002,Clothing,177,152,78.71,66.89500000000001,112.28843
2023-12-14,S001-P0002,Clothing,111,158,65.27,66.89500000000001,115.99103
2023-12-15,S001-P0002,Clothing,188,175,85.49,66.89500000000001,115.59123
2023-12-16,S001-P0002,Clothing,66,193,62.11,66.89500000000001,119.16788
2023-12-17,S001-P0002,Clothing,107,129,67.87,66.89500000000001,124.074036
2023-12-18,S001-P0002,Clothing,170,151,81.66,66.89500000000001,121.03373
2023-12-19,S001-P0002,Clothing,133,213,77.44,66.89500000000001,123.36652
2023-12-20,S001-P0002,Clothing,206,68,79.92,66.89500000000001,149.25133
2023-12-21,S001-P0002,Clothing,184,213,80.27,66.89500000000001,159.82486
2023-12-22,S001-P0002,Clothing,148,239,68.75,66.89500000000001,159.48923
2023-12-23,S001-P0002,Clothing,131,100,62.11,66.89500000000001,158.19273
2023-12-24,S001-P0002,Clothing,127,132,61.43,66.89500000000001,156.38078
2023-12-25,S001-P0002,Clothing,64,113,61.52,66.89500000000001,124.49564
2023-12-26,S001-P0002,Clothing,154,106,74.03,66.89500000000001,120.24645
2023-12-27,S001-P0002,Clothing,96,170,51.68,66.89500000000001,103.89345
2023-12-28,S001-P0002,Clothing,150,78,61.74,66.89500000000001,108.88585
2023-12-29,S001-P0002,Clothing,253,177,99.66,66.89500000000001,87.105804
2023-12-30,S001-P0002,Clothing,97,210,62.13,66.89500000000001,108.992134
2023-12-31,S001-P0002,Clothing,141,121,75.21,66.89500000000001,112.675514
2024-01-01,S001-P0002,Clothing,105,149,57.3,66.89500000000001,136.68619
2024-01-02,S001-P0002,Clothing,172,145,77.85,66.89500000000001,117.06313
2024-01-03,S001-P0002,Clothing,156,203,70.58,66.89500000000001,137.50925
2024-01-04,S001-P0002,Clothing,115,165,66.2,66.89500000000001,119.0144
2024-01-05,S001-P0002,Clothing,62,156,55.01,66.89500000000001,111.153404
2024-01-06,S001-P0002,Clothing,157,110,74.57,66.89500000000001,111.49334
2024-01-07,S001-P0002,Clothing,132,157,62.39,66.89500000000001,135.0157
2024-01-08,S001-P0002,Clothing,172,131,77.67,66.89500000000001,115.65441
2024-01-09,S001-P0002,Clothing,73,158,54.47,66.89500000000001,133.84138
2024-01-10,S001-P0002,Clothing,147,86,76.49,66.89500000000001,138.96674
2024-01-11,S001-P0002,Clothing,111,147,65.25,66.89500000000001,133.21848
2024-01-12,S001-P0002,Clothing,131,169,73.1,66.89500000000001,134.73024
2024-01-13,S001-P0002,Clothing,103,191,70.62,66.89500000000001,128.4059
2024-01-14,S001-P0002,Clothing,119,102,67.02,66.89500000000001,131.95592
2024-01-15,S001-P0002,Clothing,123,111,56.35,66.89500000000001,156.24074
2024-01-16,S001-P0002,Clothing,153,104,65.64,66.89500000000001,160.9245
2024-01-17,S001-P0002,Clothing,115,179,65.95,66.89500000000001,121.422905
2024-01-18,S001-P0002,Clothing,134,200,73.82,66.89500000000001,126.015976
2024-01-19,S001-P0002,Clothing,39,187,50.26,66.89500000000001,122.93449
2024-01-20,S001-P0002,Clothing,120,145,60.02,66.89500000000001,156.71161
2024-01-21,S001-P0002,Clothing,121,145,70.84,66.89500000000001,114.33533
2024-01-22,S001-P0002,Clothing,147,198,76.48,66.89500000000001,120.571815
2024-01-23,S001-P0002,Clothing,71,226,56.87,66.89500000000001,117.64521
2024-01-24,S001-P0002,Clothing,150,142,65.73,66.89500000000001,150.0728
2024-01-25,S001-P0002,Clothing,91,164,48.2,66.89500000000001,146.90518
2024-01-26,S001-P0002,Clothing,144,67,71.85,66.89500000000001,148.31873
2024-01-27,S001-P0002,Clothing,125,156,56.71,66.89500000000001,142.831
2024-01-28,S001-P0002,Clothing,114,210,73.11,66.89500000000001,115.83254
2024-01-29,S001-P0002,Clothing,64,111,61.6,66.89500000000001,112.56121
2024-01-30,S001-P0002,Clothing,119,136,70.55,66.89500000000001,113.15427
2023-10-03,S001-P0003,Clothing,86,101,56.17,55.055,103.05292
2023-10-04,S001-P0003,Clothing,99,399,55.75,55.055,104.72834
2023-10-05,S001-P0003,Clothing,148,298,55.02,55.055,132.58018
2023-10-06,S001-P0003,Clothing,174,889,65.82,55.055,137.96028
2023-10-07,S001-P0003,Clothing,67,734,47.35,55.055,73.134964
2023-10-08,S001-P0003,Clothing,114,662,58.43,55.055,75.107574
2023-10-09,S001-P0003,Clothing,87,577,48.14,55.055,99.83357
2023-10-10,S001-P0003,Clothing,145,513,67.48,55.055,78.62995
2023-10-11,S001-P0003,Clothing,191,397,65.37,55.055,117.777466
2023-10-12,S001-P0003,Clothing,76,242,54.17,55.055,94.38846
2023-10-13,S001-P0003,Clothing,57,175,48.09,55.055,92.17161
2023-10-14,S001-P0003,Clothing,67,784,49.95,55.055,89.58377
2023-10-15,S001-P0003,Clothing,80,726,49.7,55.055,86.85301
2023-10-16,S001-P0003,Clothing,76,663,51.49,55.055,87.62472
2023-10-17,S001-P0003,Clothing,230,591,59.82,55.055,102.20164
2023-10-18,S001-P0003,Clothing,108,320,45.26,55.055,122.01904
2023-10-19,S001-P0003,Clothing,114,227,43.92,55.055,117.73801
2023-10-20,S001-P0003,Clothing,150,101,61.81,55.055,91.686104
2023-10-21,S001-P0003,Clothing,140,818,60.13,55.055,95.849014
2023-10-22,S001-P0003,Clothing,105,681,56.78,55.055,103.51524
2023-10-23,S001-P0003,Clothing,167,557,57.45,55.055,125.67674
2023-10-24,S001-P0003,Clothing,80,374,55.02,55.055,104.616585
2023-10-25,S001-P0003,Clothing,150,295,58.29,55.055,160.01315
2023-10-26,S001-P0003,Clothing,87,140,56.38,55.055,130.09555
2023-10-27,S001-P0003,Clothing,82,741,52.59,55.055,123.72772
2023-10-28,S001-P0003,Clothing,131,686,61.65,55.055,120.538956
2023-10-29,S001-P0003,Clothing,174,591,65.98,55.055,121.2379
2023-10-30,S001-P0003,Clothing,86,455,53.36,55.055,120.09988
2023-10-31,S001-P0003,Clothing,106,387,54.17,55.055,119.46093
2023-11-01,S001-P0003,Clothing,119,285,53.39,55.055,120.40658
2023-11-02,S001-P0003,Clothing,113,875,61.4,55.055,119.678825
2023-11-03,S001-P0003,Clothing,70,746,45.31,55.055,117.90142
2023-11-04,S001-P0003,Clothing,86,667,50.75,55.055,116.00072
2023-11-05,S001-P0003,Clothing,102,595,53.49,55.055,114.2799
2023-11-06,S001-P0003,Clothing,140,495,56.55,55.055,142.68938
2023-11-07,S001-P0003,Clothing,105,409,53.85,55.055,114.164955
2023-11-08,S001-P0003,Clothing,214,289,72.73,55.055,140.14497
2023-11-09,S001-P0003,Clothing,96,49,52.35,55.055,114.36725
2023-11-10,S001-P0003,Clothing,115,569,61.71,55.055,117.61903
2023-11-11,S001-P0003,Clothing,128,437,54.56,55.055,143.23447
2023-11-12,S001-P0003,Clothing,138,1242,49.68,55.055,146.01762
2023-11-13,S001-P0003,Clothing,159,1092,63.29,55.055,112.890656
2023-11-14,S001-P0003,Clothing,130,907,48.45,55.055,145.08493
2023-11-15,S001-P0003,Clothing,149,816,58.45,55.055,145.43037
2023-11-16,S001-P0003,Clothing,120,716,59.53,55.055,116.97466
2023-11-17,S001-P0003,Clothing,107,576,51.44,55.055,116.33384
2023-11-18,S001-P0003,Clothing,154,484,62.41,55.055,144.71509
2023-11-19,S001-P0003,Clothing,130,318,52.15,55.055,144.96458
2023-11-20,S001-P0003,Clothing,125,221,60.56,55.055,112.969696
2023-11-21,S001-P0003,Clothing,107,82,54.17,55.055,112.75608
2023-11-22,S001-P0003,Clothing,139,656,63.13,55.055,109.97593
2023-11-23,S001-P0003,Clothing,125,507,57.24,55.055,143.04935
2023-11-24,S001-P0003,Clothing,102,368,53.41,55.055,113.96739
2023-11-25,S001-P0003,Clothing,90,275,48.7,55.055,113.23373
2023-11-26,S001-P0003,Clothing,178,179,63.13,55.055,111.501884
2023-11-27,S001-P0003,Clothing,144,524,50.59,55.055,142.14107
2023-11-28,S001-P0003,Clothing,41,382,40.57,55.055,118.30642
2023-11-29,S001-P0003,Clothing,103,341,53.58,55.055,114.497246
2023-11-30,S001-P0003,Clothing,135,1032,56.13,55.055,112.59574
2023-12-01,S001-P0003,Clothing,227,888,63.42,55.055,141.019
2023-12-02,S001-P0003,Clothing,209,704,67.89,55.055,147.66348
2023-12-03,S001-P0003,Clothing,181,561,74.56,55.055,122.272766
2023-12-04,S001-P0003,Clothing,134,390,65.38,55.055,123.42776
2023-12-05,S001-P0003,Clothing,133,1069,55.85,55.055,123.5893
2023-12-06,S001-P0003,Clothing,183,941,56.96,55.055,157.04614
2023-12-07,S001-P0003,Clothing,123,722,60.14,55.055,127.96543
2023-12-08,S001-P0003,Clothing,92,629,51.71,55.055,124.03787
2023-12-09,S001-P0003,Clothing,162,534,57.15,55.055,152.24812
2023-12-10,S001-P0003,Clothing,201,408,55.83,55.055,156.31557
2023-12-11,S001-P0003,Clothing,203,195,67.3,55.055,127.282845
2023-12-12,S001-P0003,Clothing,181,31,55.9,55.055,157.68593
2023-12-13,S001-P0003,Clothing,130,586,61.44,55.055,131.84999
2023-12-14,S001-P0003,Clothing,133,434,65.25,55.055,131.68697
2023-12-15,S001-P0003,Clothing,71,1195,48.04,55.055,131.61862
2023-12-16,S001-P0003,Clothing,187,1147,61.06,55.055,159.76723
2023-12-17,S001-P0003,Clothing,114,957,55.46,55.055,127.81126
2023-12-18,S001-P0003,Clothing,176,866,55.19,55.055,157.0725
2023-12-19,S001-P0003,Clothing,129,706,58.01,55.055,159.27077
2023-12-20,S001-P0003,Clothing,179,588,66.9,55.055,130.32922
2023-12-21,S001-P0003,Clothing,192,467,65.56,55.055,129.01295
2023-12-22,S001-P0003,Clothing,162,328,67.27,55.055,135.84831
2023-12-23,S001-P0003,Clothing,134,183,59.04,55.055,134.90474
2023-12-24,S001-P0003,Clothing,135,903,59.02,55.055,137.2813
2023-12-25,S001-P0003,Clothing,100,809,55.92,55.055,135.49907
2023-12-26,S001-P0003,Clothing,91,701,48.83,55.055,133.63936
2023-12-27,S001-P0003,Clothing,128,646,51.4,55.055,107.0715
2023-12-28,S001-P0003,Clothing,183,554,67.36,55.055,99.437454
2023-12-29,S001-P0003,Clothing,153,346,62.13,55.055,105.06921
2023-12-30,S001-P0003,Clothing,80,233,49.5,55.055,116.14335
2023-12-31,S001-P0003,Clothing,4,183,40.36,55.055,110.528694
2024-01-01,S001-P0003,Clothing,104,914,59.56,55.055,93.58676
2024-01-02,S001-P0003,Clothing,126,792,54.56,55.055,91.34608
2024-01-03,S001-P0003,Clothing,175,646,69.7,55.055,105.078026
2024-01-04,S001-P0003,Clothing,78,499,54.54,55.055,108.631905
2024-01-05,S001-P0003,Clothing,161,438,53.02,55.055,131.30794
2024-01-06,S001-P0003,Clothing,188,314,54.04,55.055,133.63293
2024-01-07,S001-P0003,Clothing,108,948,57.4,55.055,117.01617
2024-01-08,S001-P0003,Clothing,108,830,54.28,55.055,130.0468
2024-01-09,S001-P0003,Clothing,54,757,45.1,55.055,132.26753
2024-01-10,S001-P0003,Clothing,124,725,45.24,55.055,159.79485
2024-01-11,S001-P0003,Clothing,168,598,54.7,55.055,155.154
2024-01-12,S001-P0003,Clothing,105,466,59.77,55.055,124.84285
2024-01-13,S001-P0003,Clothing,125,356,63.7,55.055,123.68571
2024-01-14,S001-P0003,Clothing,66,247,49.65,55.055,123.14041
2024-01-15,S001-P0003,Clothing,107,827,51.47,55.055,124.27681
2024-01-16,S001-P0003,Clothing,145,759,57.81,55.055,147.49944
2024-01-17,S001-P0003,Clothing,88,643,50.95,55.055,116.320305
2024-01-18,S001-P0003,Clothing,110,574,60.85,55.055,114.03292
2024-01-19,S001-P0003,Clothing,136,480,59.3,55.055,145.16544
2024-01-20,S001-P0003,Clothing,109,354,57.54,55.055,112.18354
2024-01-21,S001-P0003,Clothing,96,287,52.34,55.055,113.72654
2024-01-22,S001-P0003,Clothing,182,207,59.78,55.055,140.52766
2024-01-23,S001-P0003,Clothing,101,574,59.03,55.055,114.664955
2024-01-24,S001-P0003,Clothing,238,514,76.92,55.055,144.30505
2024-01-25,S001-P0003,Clothing,215,343,81.12,55.055,118.388016
2024-01-26,S001-P0003,Clothing,95,949,55.06,55.055,126.13566
2024-01-27,S001-P0003,Clothing,69,874,50.23,55.055,126.08082
2024-01-28,S001-P0003,Clothing,192,809,65.47,55.055,151.77954
2024-01-29,S001-P0003,Clothing,198,656,73.87,55.055,122.536224
2024-01-30,S001-P0003,Clothing,137,434,59.46,55.055,124.8115
2023-10-03,S001-P0004,Electronics,68,61,103.45,100.08500000000001,91.348946
2023-10-04,S001-P0004,Electronics,100,234,104.02,100.08500000000001,118.04977
2023-10-05,S001-P0004,Electronics,44,124,89.55,100.08500000000001,89.881195
2023-10-06,S001-P0004,Electronics,146,233,113.87,100.08500000000001,93.364685
2023-10-07,S001-P0004,Electronics,75,127,95.74,100.08500000000001,78.204315
2023-10-08,S001-P0004,Electronics,90,309,100.7,100.08500000000001,61.682842
2023-10-09,S001-P0004,Electronics,47,240,81.68,100.08500000000001,58.384052
2023-10-10,S001-P0004,Electronics,38,195,87.64,100.08500000000001,59.99947
2023-10-11,S001-P0004,Electronics,72,155,74.82,100.08500000000001,68.55334
2023-10-12,S001-P0004,Electronics,57,104,85.08,100.08500000000001,53.30516
2023-10-13,S001-P0004,Electronics,44,220,76.25,100.08500000000001,71.04194
2023-10-14,S001-P0004,Electronics,50,171,96.57,100.08500000000001,53.49361
