data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2023-10-31,S001-P0002,Clothing,61,81,52.09,66.89500000000001,91.34495
2023-11-01,S001-P0002,Clothing,87,75,63.54,66.89500000000001,91.363625
2023-11-02,S001-P0002,Clothing,61,99,60.86,66.89500000000001,114.05961
2023-11-03,S001-P0002,Clothing,95,116,55.51,66.89500000000001,120.154655
2023-11-04,S001-P0002,Clothing,85,122,66.39,66.89500000000001,91.84461
2023-11-05,S001-P0002,Clothing,94,168,65.12,66.89500000000001,93.17094
2023-11-06,S001-P0002,Clothing,97,64,69.14,66.89500000000001,92.68098
2023-11-07,S001-P0002,Clothing,153,114,58.47,66.89500000000001,120.3056
2023-11-08,S001-P0002,Clothing,19,140,46.11,66.89500000000001,148.4395
2023-11-09,S001-P0002,Clothing,99,120,66.07,66.89500000000001,91.4736
2023-11-10,S001-P0002,Clothing,111,122,65.08,66.89500000000001,121.18876
2023-11-11,S001-P0002,Clothing,115,108,55.64,66.89500000000001,120.43026
2023-11-12,S001-P0002,Clothing,157,103,70.87,66.89500000000001,121.58268
2023-11-13,S001-P0002,Clothing,147,184,76.66,66.89500000000001,102.02871
2023-11-14,S001-P0002,Clothing,113,267,69.18,66.89500000000001,91.294014
2023-11-15,S001-P0002,Clothing,104,158,52.99,66.89500000000001,120.4958
2023-11-16,S001-P0002,Clothing,66,137,59.0,66.89500000000001,102.24031
2023-11-17,S001-P0002,Clothing,139,92,74.88,66.89500000000001,92.98631
2023-11-18,S001-P0002,Clothing,119,115,59.33,66.89500000000001,120.56402
2023-11-19,S001-P0002,Clothing,92,151,64.59,66.89500000000001,114.2185
2023-11-20,S001-P0002,Clothing,21,166,38.87,66.89500000000001,119.183754
2023-11-21,S001-P0002,Clothing,180,149,79.31,66.89500000000001,113.628654
2023-11-22,S001-P0002,Clothing,116,204,73.55,66.89500000000001,103.63744
2023-11-23,S001-P0002,Clothing,54,71,59.28,66.89500000000001,92.23481
2023-11-24,S001-P0002,Clothing,68,79,53.34,66.89500000000001,101.90572
2023-11-25,S001-P0002,Clothing,75,100,57.6,66.89500000000001,121.84882
2023-11-26,S001-P0002,Clothing,131,102,77.0,66.89500000000001,115.339485
2023-11-27,S001-P0002,Clothing,121,131,70.87,66.89500000000001,113.19547
2023-11-28,S001-P0002,Clothing,58,153,54.34,66.89500000000001,90.57967
2023-11-29,S001-P0002,Clothing,62,87,55.26,66.89500000000001,114.629234
2023-11-30,S001-P0002,Clothing,165,107,80.57,66.89500000000001,102.94973
2023-12-01,S001-P0002,Clothing,156,189,58.96,66.89500000000001,164.12047
2023-12-02,S001-P0002,Clothing,83,276,59.27,66.89500000000001,121.92217
2023-12-03,S001-P0002,Clothing,78,213,58.57,66.89500000000001,122.102196
2023-12-04,S001-P0002,Clothing,191,142,81.66,66.89500000000001,151.72032
2023-12-05,S001-P0002,Clothing,127,161,72.28,66.89500000000001,121.874596
2023-12-06,S001-P0002,Clothing,114,178,69.37,66.89500000000001,133.32787
2023-12-07,S001-P0002,Clothing,154,161,74.11,66.89500000000001,121.661095
2023-12-08,S001-P0002,Clothing,129,164,72.69,66.89500000000001,122.43225
2023-12-09,S001-P0002,Clothing,95,190,61.96,66.89500000000001,110.22751
2023-12-10,S001-P0002,Clothing,143,81,71.91,66.89500000000001,109.64792
2023-12-11,S001-P0002,Clothing,43,166,56.75,66.89500000000001,109.99076
2023-12-12,S001-P0002,Clothing,130,125,69.05,66.89500000000001,168.02716
2023-12-13,S001-P0002,Clothing,177,152,78.71,66.89500000000001,132.88203
2023-12-14,S001-P0002,Clothing,111,158,65.27,66.89500000000001,133.08502
2023-12-15,S001-P0002,Clothing,188,175,85.49,66.89500000000001,109.82956
2023-12-16,S001-P0002,Clothing,66,193,62.11,66.89500000000001,123.2586
2023-12-17,S001-P0002,Clothing,107,129,67.87,66.89500000000001,122.102196
2023-12-18,S001-P0002,Clothing,170,151,81.66,66.89500000000001,121.514366
2023-12-19,S001-P0002,Clothing,133,213,77.44,66.89500000000001,133.83139
2023-12-20,S001-P0002,Clothing,206,68,79.92,66.89500000000001,140.01965
2023-12-21,S001-P0002,Clothing,184,213,80.27,66.89500000000001,164.44583
2023-12-22,S001-P0002,Clothing,148,239,68.75,66.89500000000001,165.3453
2023-12-23,S001-P0002,Clothing,131,100,62.11,66.89500000000001,140.22542
2023-12-24,S001-P0002,Clothing,127,132,61.43,66.89500000000001,164.54492
2023-12-25,S001-P0002,Clothing,64,113,61.52,66.89500000000001,109.99076
2023-12-26,S001-P0002,Clothing,154,106,74.03,66.89500000000001,109.60862
2023-12-27,S001-P0002,Clothing,96,170,51.68,66.89500000000001,127.140724
2023-12-28,S001-P0002,Clothing,150,78,61.74,66.89500000000001,149.06917
2023-12-29,S001-P0002,Clothing,253,177,99.66,66.89500000000001,121.517624
2023-12-30,S001-P0002,Clothing,97,210,62.13,66.89500000000001,102.71404
2023-12-31,S001-P0002,Clothing,141,121,75.21,66.89500000000001,112.41101
2024-01-01,S001-P0002,Clothing,105,149,57.3,66.89500000000001,137.89796
2024-01-02,S001-P0002,Clothing,172,145,77.85,66.89500000000001,112.28771
2024-01-03,S001-P0002,Clothing,156,203,70.58,66.89500000000001,138.37639
2024-01-04,S001-P0002,Clothing,115,165,66.2,66.89500000000001,105.646645
2024-01-05,S001-P0002,Clothing,62,156,55.01,66.89500000000001,122.45258
2024-01-06,S001-P0002,Clothing,157,110,74.57,66.89500000000001,111.67947
2024-01-07,S001-P0002,Clothing,132,157,62.39,66.89500000000001,129.78175
2024-01-08,S001-P0002,Clothing,172,131,77.67,66.89500000000001,112.04596
2024-01-09,S001-P0002,Clothing,73,158,54.47,66.89500000000001,109.823235
2024-01-10,S001-P0002,Clothing,147,86,76.49,66.89500000000001,111.09264
2024-01-11,S001-P0002,Clothing,111,147,65.25,66.89500000000001,110.612206
2024-01-12,S001-P0002,Clothing,131,169,73.1,66.89500000000001,125.10779
2024-01-13,S001-P0002,Clothing,103,191,70.62,66.89500000000001,137.54245
2024-01-14,S001-P0002,Clothing,119,102,67.02,66.89500000000001,110.41674
2024-01-15,S001-P0002,Clothing,123,111,56.35,66.89500000000001,154.12836
2024-01-16,S001-P0002,Clothing,153,104,65.64,66.89500000000001,139.99487
2024-01-17,S001-P0002,Clothing,115,179,65.95,66.89500000000001,124.17996
2024-01-18,S001-P0002,Clothing,134,200,73.82,66.89500000000001,135.79187
2024-01-19,S001-P0002,Clothing,39,187,50.26,66.89500000000001,109.69458
2024-01-20,S001-P0002,Clothing,120,145,60.02,66.89500000000001,169.82468
2024-01-21,S001-P0002,Clothing,121,145,70.84,66.89500000000001,124.867455
2024-01-22,S001-P0002,Clothing,147,198,76.48,66.89500000000001,134.46518
2024-01-23,S001-P0002,Clothing,71,226,56.87,66.89500000000001,109.823235
2024-01-24,S001-P0002,Clothing,150,142,65.73,66.89500000000001,157.43488
2024-01-25,S001-P0002,Clothing,91,164,48.2,66.89500000000001,166.35478
2024-01-26,S001-P0002,Clothing,144,67,71.85,66.89500000000001,157.16411
2024-01-27,S001-P0002,Clothing,125,156,56.71,66.89500000000001,140.14763
2024-01-28,S001-P0002,Clothing,114,210,73.11,66.89500000000001,125.45561
2024-01-29,S001-P0002,Clothing,64,111,61.6,66.89500000000001,123.55295
2024-01-30,S001-P0002,Clothing,119,136,70.55,66.89500000000001,110.9967
2023-10-03,S001-P0003,Clothing,86,101,56.17,55.055,102.25966
2023-10-04,S001-P0003,Clothing,99,399,55.75,55.055,102.35234
2023-10-05,S001-P0003,Clothing,148,298,55.02,55.055,120.701035
2023-10-06,S001-P0003,Clothing,174,889,65.82,55.055,132.27698
2023-10-07,S001-P0003,Clothing,67,734,47.35,55.055,88.385124
2023-10-08,S001-P0003,Clothing,114,662,58.43,55.055,98.79313
2023-10-09,S001-P0003,Clothing,87,577,48.14,55.055,122.41331
2023-10-10,S001-P0003,Clothing,145,513,67.48,55.055,88.786995
2023-10-11,S001-P0003,Clothing,191,397,65.37,55.055,133.61134
2023-10-12,S001-P0003,Clothing,76,242,54.17,55.055,89.66546
2023-10-13,S001-P0003,Clothing,57,175,48.09,55.055,89.35211
2023-10-14,S001-P0003,Clothing,67,784,49.95,55.055,88.704384
2023-10-15,S001-P0003,Clothing,80,726,49.7,55.055,90.33041
2023-10-16,S001-P0003,Clothing,76,663,51.49,55.055,88.83003
2023-10-17,S001-P0003,Clothing,230,591,59.82,55.055,132.26312
2023-10-18,S001-P0003,Clothing,108,320,45.26,55.055,111.918724
2023-10-19,S001-P0003,Clothing,114,227,43.92,55.055,132.36365
2023-10-20,S001-P0003,Clothing,150,101,61.81,55.055,106.82198
2023-10-21,S001-P0003,Clothing,140,818,60.13,55.055,105.34286
2023-10-22,S001-P0003,Clothing,105,681,56.78,55.055,99.30819
2023-10-23,S001-P0003,Clothing,167,557,57.45,55.055,121.76566
2023-10-24,S001-P0003,Clothing,80,374,55.02,55.055,88.23284
2023-10-25,S001-P0003,Clothing,150,295,58.29,55.055,134.43411
2023-10-26,S001-P0003,Clothing,87,140,56.38,55.055,102.31124
2023-10-27,S001-P0003,Clothing,82,741,52.59,55.055,111.91045
2023-10-28,S001-P0003,Clothing,131,686,61.65,55.055,113.51935
2023-10-29,S001-P0003,Clothing,174,591,65.98,55.055,111.96763
2023-10-30,S001-P0003,Clothing,86,455,53.36,55.055,91.94159
2023-10-31,S001-P0003,Clothing,106,387,54.17,55.055,91.58192
2023-11-01,S001-P0003,Clothing,119,285,53.39,55.055,90.0644
2023-11-02,S001-P0003,Clothing,113,875,61.4,55.055,114.05961
2023-11-03,S001-P0003,Clothing,70,746,45.31,55.055,90.68438
2023-11-04,S001-P0003,Clothing,86,667,50.75,55.055,91.034615
2023-11-05,S001-P0003,Clothing,102,595,53.49,55.055,93.17094
2023-11-06,S001-P0003,Clothing,140,495,56.55,55.055,119.495575
2023-11-07,S001-P0003,Clothing,105,409,53.85,55.055,90.953514
2023-11-08,S001-P0003,Clothing,214,289,72.73,55.055,148.4395
2023-11-09,S001-P0003,Clothing,96,49,52.35,55.055,91.149574
2023-11-10,S001-P0003,Clothing,115,569,61.71,55.055,92.69665
2023-11-11,S001-P0003,Clothing,128,437,54.56,55.055,121.05541
2023-11-12,S001-P0003,Clothing,138,1242,49.68,55.055,118.805214
2023-11-13,S001-P0003,Clothing,159,1092,63.29,55.055,101.62679
2023-11-14,S001-P0003,Clothing,130,907,48.45,55.055,119.39495
2023-11-15,S001-P0003,Clothing,149,816,58.45,55.055,121.57624
2023-11-16,S001-P0003,Clothing,120,716,59.53,55.055,102.24031
2023-11-17,S001-P0003,Clothing,107,576,51.44,55.055,91.53968
2023-11-18,S001-P0003,Clothing,154,484,62.41,55.055,121.84882
2023-11-19,S001-P0003,Clothing,130,318,52.15,55.055,145.42984
2023-11-20,S001-P0003,Clothing,125,221,60.56,55.055,91.99865
2023-11-21,S001-P0003,Clothing,107,82,54.17,55.055,113.628654
2023-11-22,S001-P0003,Clothing,139,656,63.13,55.055,102.84063
2023-11-23,S001-P0003,Clothing,125,507,57.24,55.055,121.32226
2023-11-24,S001-P0003,Clothing,102,368,53.41,55.055,102.78394
2023-11-25,S001-P0003,Clothing,90,275,48.7,55.055,90.63842
2023-11-26,S001-P0003,Clothing,178,179,63.13,55.055,113.21453
2023-11-27,S001-P0003,Clothing,144,524,50.59,55.055,142.80547
2023-11-28,S001-P0003,Clothing,41,382,40.57,55.055,89.99116
2023-11-29,S001-P0003,Clothing,103,341,53.58,55.055,113.81571
2023-11-30,S001-P0003,Clothing,135,1032,56.13,55.055,101.81373
2023-12-01,S001-P0003,Clothing,227,888,63.42,55.055,164.71161
2023-12-02,S001-P0003,Clothing,209,704,67.89,55.055,155.94807
2023-12-03,S001-P0003,Clothing,181,561,74.56,55.055,122.711205
2023-12-04,S001-P0003,Clothing,134,390,65.38,55.055,121.514366
2023-12-05,S001-P0003,Clothing,133,1069,55.85,55.055,121.43374
2023-12-06,S001-P0003,Clothing,183,941,56.96,55.055,167.1305
2023-12-07,S001-P0003,Clothing,123,722,60.14,55.055,122.18035
2023-12-08,S001-P0003,Clothing,92,629,51.71,55.055,122.43225
2023-12-09,S001-P0003,Clothing,162,534,57.15,55.055,140.22542
2023-12-10,S001-P0003,Clothing,201,408,55.83,55.055,137.29909
2023-12-11,S001-P0003,Clothing,203,195,67.3,55.055,109.94055
2023-12-12,S001-P0003,Clothing,181,31,55.9,55.055,165.89014
2023-12-13,S001-P0003,Clothing,130,586,61.44,55.055,133.94276
2023-12-14,S001-P0003,Clothing,133,434,65.25,55.055,133.53145
2023-12-15,S001-P0003,Clothing,71,1195,48.04,55.055,109.182816
2023-12-16,S001-P0003,Clothing,187,1147,61.06,55.055,155.94807
2023-12-17,S001-P0003,Clothing,114,957,55.46,55.055,121.49321
2023-12-18,S001-P0003,Clothing,176,866,55.19,55.055,150.53342
2023-12-19,S001-P0003,Clothing,129,706,58.01,55.055,168.02716
2023-12-20,S001-P0003,Clothing,179,588,66.9,55.055,110.3455
2023-12-21,S001-P0003,Clothing,192,467,65.56,55.055,132.63858
2023-12-22,S001-P0003,Clothing,162,328,67.27,55.055,133.68536
2023-12-23,S001-P0003,Clothing,134,183,59.04,55.055,110.22751
2023-12-24,S001-P0003,Clothing,135,903,59.02,55.055,132.74634
2023-12-25,S001-P0003,Clothing,100,809,55.92,55.055,109.77647
2023-12-26,S001-P0003,Clothing,91,701,48.83,55.055,109.60862
2023-12-27,S001-P0003,Clothing,128,646,51.4,55.055,127.37411
2023-12-28,S001-P0003,Clothing,183,554,67.36,55.055,122.23387
2023-12-29,S001-P0003,Clothing,153,346,62.13,55.055,121.18047
2023-12-30,S001-P0003,Clothing,80,233,49.5,55.055,102.71404
2023-12-31,S001-P0003,Clothing,4,183,40.36,55.055,112.964
2024-01-01,S001-P0003,Clothing,104,914,59.56,55.055,112.66736
2024-01-02,S001-P0003,Clothing,126,792,54.56,55.055,111.77175
2024-01-03,S001-P0003,Clothing,175,646,69.7,55.055,111.91494
2024-01-04,S001-P0003,Clothing,78,499,54.54,55.055,106.127235
2024-01-05,S001-P0003,Clothing,161,438,53.02,55.055,147.82869
2024-01-06,S001-P0003,Clothing,188,314,54.04,55.055,137.2919
2024-01-07,S001-P0003,Clothing,108,948,57.4,55.055,106.90785
2024-01-08,S001-P0003,Clothing,108,830,54.28,55.055,138.38773
2024-01-09,S001-P0003,Clothing,54,757,45.1,55.055,110.25979
2024-01-10,S001-P0003,Clothing,124,725,45.24,55.055,140.03131
2024-01-11,S001-P0003,Clothing,168,598,54.7,55.055,139.89117
2024-01-12,S001-P0003,Clothing,105,466,59.77,55.055,125.69593
2024-01-13,S001-P0003,Clothing,125,356,63.7,55.055,137.54245
2024-01-14,S001-P0003,Clothing,66,247,49.65,55.055,110.41674
2024-01-15,S001-P0003,Clothing,107,827,51.47,55.055,122.68813
2024-01-16,S001-P0003,Clothing,145,759,57.81,55.055,141.39607
2024-01-17,S001-P0003,Clothing,88,643,50.95,55.055,124.17996
2024-01-18,S001-P0003,Clothing,110,574,60.85,55.055,135.79187
2024-01-19,S001-P0003,Clothing,136,480,59.3,55.055,140.92146
2024-01-20,S001-P0003,Clothing,109,354,57.54,55.055,136.86368
2024-01-21,S001-P0003,Clothing,96,287,52.34,55.055,124.867455
2024-01-22,S001-P0003,Clothing,182,207,59.78,55.055,165.96252
2024-01-23,S001-P0003,Clothing,101,574,59.03,55.055,110.9967
2024-01-24,S001-P0003,Clothing,238,514,76.92,55.055,158.04344
2024-01-25,S001-P0003,Clothing,215,343,81.12,55.055,135.79187
2024-01-26,S001-P0003,Clothing,95,949,55.06,55.055,125.10779
2024-01-27,S001-P0003,Clothing,69,874,50.23,55.055,111.41801
2024-01-28,S001-P0003,Clothing,192,809,65.47,55.055,156.33919
2024-01-29,S001-P0003,Clothing,198,656,73.87,55.055,123.109695
2024-01-30,S001-P0003,Clothing,137,434,59.46,55.055,109.823235
2023-10-03,S001-P0004,Electronics,68,61,103.45,100.08500000000001,97.33001
2023-10-04,S001-P0004,Electronics,100,234,104.02,100.08500000000001,123.136955
2023-10-05,S001-P0004,Electronics,44,124,89.55,100.08500000000001,86.929405
2023-10-06,S001-P0004,Electronics,146,233,113.87,100.08500000000001,97.64133
2023-10-07,S001-P0004,Electronics,75,127,95.74,100.08500000000001,60.436157
2023-10-08,S001-P0004,Electronics,90,309,100.7,100.08500000000001,53.058994
2023-10-09,S001-P0004,Electronics,47,240,81.68,100.08500000000001,50.645954
2023-10-10,S001-P0004,Electronics,38,195,87.64,100.08500000000001,46.331547
2023-10-11,S001-P0004,Electronics,72,155,74.82,100.08500000000001,76.8036
2023-10-12,S001-P0004,Electronics,57,104,85.08,100.08500000000001,47.72961
2023-10-13,S001-P0004,Electronics,44,220,76.25,100.08500000000001,60.57781
2023-10-14,S001-P0004,Electronics,50,171,96.57,100.08500000000001,46.33961
