data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2023-11-01,S001-P0001,Electronics,99,346,54.56,66.465,161.215770245522
2023-11-02,S001-P0001,Electronics,128,245,83.79,66.465,156.88391146050702
2023-11-03,S001-P0001,Electronics,137,102,65.53,66.465,163.3186669866544
2023-11-04,S001-P0001,Electronics,120,269,73.56,66.465,133.93695396067284
2023-11-05,S001-P0001,Electronics,105,444,70.31,66.465,133.0036597529912
2023-11-06,S001-P0001,Electronics,97,354,76.05,66.465,132.82382463697115
2023-11-07,S001-P0001,Electronics,99,255,65.04,66.465,161.85469190464877
2023-11-08,S001-P0001,Electronics,144,187,71.06,66.465,201.25815364137947
2023-11-09,S001-P0001,Electronics,117,259,81.04,66.465,132.54763483100908
2023-11-10,S001-P0001,Electronics,77,450,70.95,66.465,131.4481705594034
2023-11-11,S001-P0001,Electronics,91,394,74.61,66.465,133.5770780600415
2023-11-12,S001-P0001,Electronics,95,308,64.26,66.465,164.80295361956365
2023-11-13,S001-P0001,Electronics,35,227,45.27,66.465,180.68168576250667
2023-11-14,S001-P0001,Electronics,122,196,74.19,66.465,133.70711220496221
2023-11-15,S001-P0001,Electronics,90,99,63.41,66.465,132.42819182414635
2023-11-16,S001-P0001,Electronics,164,276,66.28,66.465,183.02146164528386
2023-11-17,S001-P0001,Electronics,102,90,69.56,66.465,134.0954741460928
2023-11-18,S001-P0001,Electronics,106,269,62.72,66.465,167.90098176206152
2023-11-19,S001-P0001,Electronics,127,199,79.47,66.465,158.59053580181453
2023-11-20,S001-P0001,Electronics,132,314,72.66,66.465,164.72076465325753
2023-11-21,S001-P0001,Electronics,56,192,56.23,66.465,155.78920888328037
2023-11-22,S001-P0001,Electronics,100,430,65.68,66.465,141.34382230112544
2023-11-23,S001-P0001,Electronics,71,324,66.1,66.465,133.56650601416035
2023-11-24,S001-P0001,Electronics,56,244,62.5,66.465,142.19008790318543
2023-11-25,S001-P0001,Electronics,107,210,78.53,66.465,131.70781735324954
2023-11-26,S001-P0001,Electronics,148,94,71.06,66.465,202.9743727050466
2023-11-27,S001-P0001,Electronics,88,196,73.78,66.465,156.90970250220835
2023-11-28,S001-P0001,Electronics,139,347,82.38,66.465,133.01322150622926
2023-11-29,S001-P0001,Electronics,148,240,89.0,66.465,156.53020141216138
2023-11-30,S001-P0001,Electronics,99,443,72.7,66.465,141.97191741857037
2023-12-01,S001-P0001,Electronics,109,326,79.16,66.465,158.8973615858516
2023-12-02,S001-P0001,Electronics,160,202,74.29,66.465,181.2429046922398
2023-12-03,S001-P0001,Electronics,119,43,73.4,66.465,144.52377484708214
2023-12-04,S001-P0001,Electronics,73,275,59.94,66.465,177.49167251687564
2023-12-05,S001-P0001,Electronics,24,407,54.67,66.465,146.32037229820835
2023-12-06,S001-P0001,Electronics,142,385,74.73,66.465,161.29854272604453
2023-12-07,S001-P0001,Electronics,131,264,84.62,66.465,143.7284898722703
2023-12-08,S001-P0001,Electronics,147,165,79.68,66.465,179.59367428529683
2023-12-09,S001-P0001,Electronics,99,237,65.53,66.465,131.25956033543707
2023-12-10,S001-P0001,Electronics,127,129,62.63,66.465,162.20600710372912
2023-12-11,S001-P0001,Electronics,67,199,65.11,66.465,132.75025548002785
2023-12-12,S001-P0001,Electronics,161,422,78.41,66.465,200.55721083609308
2023-12-13,S001-P0001,Electronics,40,279,52.83,66.465,161.37678091646606
2023-12-14,S001-P0001,Electronics,75,232,63.56,66.465,158.33081659888182
2023-12-15,S001-P0001,Electronics,69,151,58.53,66.465,167.63321158508444
2023-12-16,S001-P0001,Electronics,70,267,59.21,66.465,148.81242785579968
2023-12-17,S001-P0001,Electronics,36,220,57.75,66.465,144.85269843406513
2023-12-18,S001-P0001,Electronics,109,194,71.38,66.465,145.3995541547815
2023-12-19,S001-P0001,Electronics,118,67,69.63,66.465,161.40659808830927
2023-12-20,S001-P0001,Electronics,104,235,74.02,66.465,132.76648872257857
2023-12-21,S001-P0001,Electronics,136,412,73.32,66.465,156.26823042718343
2023-12-22,S001-P0001,Electronics,64,255,67.67,66.465,157.0492697314339
2023-12-23,S001-P0001,Electronics,89,184,70.41,66.465,132.48019338633262
2023-12-24,S001-P0001,Electronics,147,112,66.4,66.465,206.09404514284242
2023-12-25,S001-P0001,Electronics,72,206,55.88,66.465,169.38050713899
2023-12-26,S001-P0001,Electronics,132,422,60.45,66.465,168.40731938946053
2023-12-27,S001-P0001,Electronics,51,303,51.49,66.465,109.20330484681863
2023-12-28,S001-P0001,Electronics,73,261,63.06,66.465,106.23334659760084
2023-12-29,S001-P0001,Electronics,90,183,70.67,66.465,94.53620065768088
2023-12-30,S001-P0001,Electronics,54,104,61.96,66.465,82.75707121713262
2023-12-31,S001-P0001,Electronics,60,259,63.43,66.465,89.81093149097225
2024-01-01,S001-P0001,Electronics,62,216,63.94,66.465,88.69294621204597
2024-01-02,S001-P0001,Electronics,31,150,56.35,66.465,87.74093967725219
2024-01-03,S001-P0001,Electronics,52,230,54.9,66.465,113.31515546330498
2024-01-04,S001-P0001,Electronics,47,173,50.78,66.465,112.05349246903738
2024-01-05,S001-P0001,Electronics,71,127,59.46,66.465,98.57983901246351
2024-01-06,S001-P0001,Electronics,52,186,46.04,66.465,123.12507194483001
2024-01-07,S001-P0001,Electronics,71,297,66.0,66.465,82.00355880807214
2024-01-08,S001-P0001,Electronics,28,224,46.91,66.465,113.40696391921603
2024-01-09,S001-P0001,Electronics,75,192,66.86,66.465,131.82083291149831
2024-01-10,S001-P0001,Electronics,98,117,65.22,66.465,132.16167364420716
2024-01-11,S001-P0001,Electronics,141,198,65.28,66.465,169.51633469877135
2024-01-12,S001-P0001,Electronics,83,227,68.78,66.465,143.17578232721397
2024-01-13,S001-P0001,Electronics,111,466,64.28,66.465,201.60186938954968
2024-01-14,S001-P0001,Electronics,74,337,63.17,66.465,131.49698309762252
2024-01-15,S001-P0001,Electronics,114,254,68.71,66.465,143.22957757853396
2024-01-16,S001-P0001,Electronics,31,164,53.71,66.465,131.5277577702473
2024-01-17,S001-P0001,Electronics,88,394,63.1,66.465,143.05550525120654
2024-01-18,S001-P0001,Electronics,86,327,69.59,66.465,156.2127406839468
2024-01-19,S001-P0001,Electronics,90,273,55.71,66.465,169.25605429048923
2024-01-20,S001-P0001,Electronics,141,196,78.34,66.465,158.80084106390683
2024-01-21,S001-P0001,Electronics,109,218,60.17,66.465,179.9867928593511
2024-01-22,S001-P0001,Electronics,218,372,90.63,66.465,201.1316545455443
2024-01-23,S001-P0001,Electronics,68,135,68.85,66.465,131.0722704509617
2024-01-24,S001-P0001,Electronics,98,441,58.06,66.465,181.36826420400803
2024-01-25,S001-P0001,Electronics,137,325,77.43,66.465,154.85806088431008
2024-01-26,S001-P0001,Electronics,72,237,69.69,66.465,141.57941905893378
2024-01-27,S001-P0001,Electronics,99,471,72.78,66.465,132.2690971025708
2024-01-28,S001-P0001,Electronics,139,371,82.25,66.465,142.80353377592363
2024-01-29,S001-P0001,Electronics,112,259,79.88,66.465,141.52552367111522
2024-01-30,S001-P0001,Electronics,111,383,71.56,66.465,131.84467725617702
2023-10-03,S001-P0002,Clothing,64,104,49.65,66.89500000000001,205.36531345954006
2023-10-04,S001-P0002,Clothing,242,92,86.92,66.89500000000001,207.02161331842737
2023-10-05,S001-P0002,Clothing,185,256,66.94,66.89500000000001,183.58739655632473
2023-10-06,S001-P0002,Clothing,97,82,65.62,66.89500000000001,157.18286590961193
2023-10-07,S001-P0002,Clothing,67,86,59.19,66.89500000000001,149.8353770245718
2023-10-08,S001-P0002,Clothing,191,99,81.63,66.89500000000001,208.70206841423078
2023-10-09,S001-P0002,Clothing,128,194,72.45,66.89500000000001,169.6979327766898
2023-10-10,S001-P0002,Clothing,161,180,79.66,66.89500000000001,148.58176741625772
2023-10-11,S001-P0002,Clothing,110,259,72.12,66.89500000000001,181.45836418657663
2023-10-12,S001-P0002,Clothing,141,174,75.24,66.89500000000001,147.26153802596832
2023-10-13,S001-P0002,Clothing,95,149,65.21,66.89500000000001,150.1418498668652
2023-10-14,S001-P0002,Clothing,184,200,80.23,66.89500000000001,189.60301351192342
2023-10-15,S001-P0002,Clothing,114,279,69.35,66.89500000000001,148.64129620170144
2023-10-16,S001-P0002,Clothing,54,156,59.31,66.89500000000001,147.74757002843597
2023-10-17,S001-P0002,Clothing,80,98,52.62,66.89500000000001,224.235752179154
2023-10-18,S001-P0002,Clothing,156,141,66.15,66.89500000000001,188.43116391150778
2023-10-19,S001-P0002,Clothing,43,197,56.77,66.89500000000001,180.97858915510534
2023-10-20,S001-P0002,Clothing,154,164,78.06,66.89500000000001,182.62444542568124
2023-10-21,S001-P0002,Clothing,90,198,60.7,66.89500000000001,184.73716065337643
2023-10-22,S001-P0002,Clothing,106,138,67.62,66.89500000000001,171.41228973750822
2023-10-23,S001-P0002,Clothing,153,124,61.49,66.89500000000001,211.38083130010006
2023-10-24,S001-P0002,Clothing,89,184,63.95,66.89500000000001,151.13813667510382
2023-10-25,S001-P0002,Clothing,185,123,80.28,66.89500000000001,207.81721026652963
2023-10-26,S001-P0002,Clothing,144,201,56.96,66.89500000000001,206.6639919184789
2023-10-27,S001-P0002,Clothing,66,191,55.89,66.89500000000001,169.36399477071146
2023-10-28,S001-P0002,Clothing,192,123,82.05,66.89500000000001,174.08300820362481
2023-10-29,S001-P0002,Clothing,92,181,68.08,66.89500000000001,171.62212704159455
2023-10-30,S001-P0002,Clothing,91,85,60.99,66.89500000000001,143.148680948006
2023-10-31,S001-P0002,Clothing,61,81,52.09,66.89500000000001,143.23064119313835
2023-11-01,S001-P0002,Clothing,87,75,63.54,66.89500000000001,144.1446973198026
2023-11-02,S001-P0002,Clothing,61,99,60.86,66.89500000000001,168.86069171039838
2023-11-03,S001-P0002,Clothing,95,116,55.51,66.89500000000001,185.4014366710849
2023-11-04,S001-P0002,Clothing,85,122,66.39,66.89500000000001,145.6953007294584
2023-11-05,S001-P0002,Clothing,94,168,65.12,66.89500000000001,144.90589702029047
2023-11-06,S001-P0002,Clothing,97,64,69.14,66.89500000000001,145.0777108485772
2023-11-07,S001-P0002,Clothing,153,114,58.47,66.89500000000001,183.99158001235506
2023-11-08,S001-P0002,Clothing,19,140,46.11,66.89500000000001,224.59898565963428
2023-11-09,S001-P0002,Clothing,99,120,66.07,66.89500000000001,143.16129548491185
2023-11-10,S001-P0002,Clothing,111,122,65.08,66.89500000000001,186.53967660478534
2023-11-11,S001-P0002,Clothing,115,108,55.64,66.89500000000001,186.20202795681942
2023-11-12,S001-P0002,Clothing,157,103,70.87,66.89500000000001,187.32503123339885
2023-11-13,S001-P0002,Clothing,147,184,76.66,66.89500000000001,158.62723616590793
2023-11-14,S001-P0002,Clothing,113,267,69.18,66.89500000000001,145.49143672086436
2023-11-15,S001-P0002,Clothing,104,158,52.99,66.89500000000001,188.22497079557448
2023-11-16,S001-P0002,Clothing,66,137,59.0,66.89500000000001,159.55044386459554
2023-11-17,S001-P0002,Clothing,139,92,74.88,66.89500000000001,148.8331932671439
2023-11-18,S001-P0002,Clothing,119,115,59.33,66.89500000000001,190.3530041369087
2023-11-19,S001-P0002,Clothing,92,151,64.59,66.89500000000001,173.988971239451
2023-11-20,S001-P0002,Clothing,21,166,38.87,66.89500000000001,187.42105077476933
2023-11-21,S001-P0002,Clothing,180,149,79.31,66.89500000000001,172.61759968414637
2023-11-22,S001-P0002,Clothing,116,204,73.55,66.89500000000001,163.00437077268066
2023-11-23,S001-P0002,Clothing,54,71,59.28,66.89500000000001,148.96198090235114
2023-11-24,S001-P0002,Clothing,68,79,53.34,66.89500000000001,162.3666938544886
2023-11-25,S001-P0002,Clothing,75,100,57.6,66.89500000000001,190.37553001064825
2023-11-26,S001-P0002,Clothing,131,102,77.0,66.89500000000001,175.56933249752782
2023-11-27,S001-P0002,Clothing,121,131,70.87,66.89500000000001,173.62976199827148
2023-11-28,S001-P0002,Clothing,58,153,54.34,66.89500000000001,147.93802778058307
2023-11-29,S001-P0002,Clothing,62,87,55.26,66.89500000000001,176.3161641364846
2023-11-30,S001-P0002,Clothing,165,107,80.57,66.89500000000001,164.70067650764935
2023-12-01,S001-P0002,Clothing,156,189,58.96,66.89500000000001,231.02952113975644
2023-12-02,S001-P0002,Clothing,83,276,59.27,66.89500000000001,186.41670574577174
2023-12-03,S001-P0002,Clothing,78,213,58.57,66.89500000000001,185.33032527630382
2023-12-04,S001-P0002,Clothing,191,142,81.66,66.89500000000001,222.364430989634
2023-12-05,S001-P0002,Clothing,127,161,72.28,66.89500000000001,186.83216766279926
2023-12-06,S001-P0002,Clothing,114,178,69.37,66.89500000000001,197.99648422240776
2023-12-07,S001-P0002,Clothing,154,161,74.11,66.89500000000001,187.14696294659527
2023-12-08,S001-P0002,Clothing,129,164,72.69,66.89500000000001,186.83318910174796
2023-12-09,S001-P0002,Clothing,95,190,61.96,66.89500000000001,165.58945357451006
2023-12-10,S001-P0002,Clothing,143,81,71.91,66.89500000000001,167.16859462045883
2023-12-11,S001-P0002,Clothing,43,166,56.75,66.89500000000001,168.4297914205104
2023-12-12,S001-P0002,Clothing,130,125,69.05,66.89500000000001,234.92933376440163
2023-12-13,S001-P0002,Clothing,177,152,78.71,66.89500000000001,200.94516554815655
2023-12-14,S001-P0002,Clothing,111,158,65.27,66.89500000000001,197.7657483736095
2023-12-15,S001-P0002,Clothing,188,175,85.49,66.89500000000001,168.21614536077593
2023-12-16,S001-P0002,Clothing,66,193,62.11,66.89500000000001,193.32525414225833
2023-12-17,S001-P0002,Clothing,107,129,67.87,66.89500000000001,189.62790960610587
2023-12-18,S001-P0002,Clothing,170,151,81.66,66.89500000000001,191.0381766253841
2023-12-19,S001-P0002,Clothing,133,213,77.44,66.89500000000001,201.3180816985799
2023-12-20,S001-P0002,Clothing,206,68,79.92,66.89500000000001,205.10997345639984
2023-12-21,S001-P0002,Clothing,184,213,80.27,66.89500000000001,237.57162168497325
2023-12-22,S001-P0002,Clothing,148,239,68.75,66.89500000000001,239.51772653212586
2023-12-23,S001-P0002,Clothing,131,100,62.11,66.89500000000001,208.12149817032707
2023-12-24,S001-P0002,Clothing,127,132,61.43,66.89500000000001,241.1023911572946
2023-12-25,S001-P0002,Clothing,64,113,61.52,66.89500000000001,169.36609443413323
2023-12-26,S001-P0002,Clothing,154,106,74.03,66.89500000000001,168.8448935723351
2023-12-27,S001-P0002,Clothing,96,170,51.68,66.89500000000001,199.7293244156452
2023-12-28,S001-P0002,Clothing,150,78,61.74,66.89500000000001,228.23914158821623
2023-12-29,S001-P0002,Clothing,253,177,99.66,66.89500000000001,198.8771558570209
2023-12-30,S001-P0002,Clothing,97,210,62.13,66.89500000000001,169.63009788512883
2023-12-31,S001-P0002,Clothing,141,121,75.21,66.89500000000001,195.0782235745644
2024-01-01,S001-P0002,Clothing,105,149,57.3,66.89500000000001,222.8090790109555
2024-01-02,S001-P0002,Clothing,172,145,77.85,66.89500000000001,195.10042163528664
2024-01-03,S001-P0002,Clothing,156,203,70.58,66.89500000000001,220.8440603166832
2024-01-04,S001-P0002,Clothing,115,165,66.2,66.89500000000001,170.53084461773625
2024-01-05,S001-P0002,Clothing,62,156,55.01,66.89500000000001,205.99284610823267
2024-01-06,S001-P0002,Clothing,157,110,74.57,66.89500000000001,196.69775099697247
2024-01-07,S001-P0002,Clothing,132,157,62.39,66.89500000000001,199.35878247956066
2024-01-08,S001-P0002,Clothing,172,131,77.67,66.89500000000001,195.4205682139568
2024-01-09,S001-P0002,Clothing,73,158,54.47,66.89500000000001,168.88500916271312
2024-01-10,S001-P0002,Clothing,147,86,76.49,66.89500000000001,168.85155009069965
2024-01-11,S001-P0002,Clothing,111,147,65.25,66.89500000000001,168.9016557519259
2024-01-12,S001-P0002,Clothing,131,169,73.1,66.89500000000001,192.05087467186715
2024-01-13,S001-P0002,Clothing,103,191,70.62,66.89500000000001,206.1930071545131
2024-01-14,S001-P0002,Clothing,119,102,67.02,66.89500000000001,169.5532920412234
2024-01-15,S001-P0002,Clothing,123,111,56.35,66.89500000000001,232.95595160698383
2024-01-16,S001-P0002,Clothing,153,104,65.64,66.89500000000001,208.2677240366412
2024-01-17,S001-P0002,Clothing,115,179,65.95,66.89500000000001,190.16683109328028
2024-01-18,S001-P0002,Clothing,134,200,73.82,66.89500000000001,202.1540170638691
2024-01-19,S001-P0002,Clothing,39,187,50.26,66.89500000000001,168.54324323223608
2024-01-20,S001-P0002,Clothing,120,145,60.02,66.89500000000001,241.30028941873806
2024-01-21,S001-P0002,Clothing,121,145,70.84,66.89500000000001,189.12501615861328
2024-01-22,S001-P0002,Clothing,147,198,76.48,66.89500000000001,198.99900647877934
2024-01-23,S001-P0002,Clothing,71,226,56.87,66.89500000000001,166.74708847829896
2024-01-24,S001-P0002,Clothing,150,142,65.73,66.89500000000001,230.14141611545801
2024-01-25,S001-P0002,Clothing,91,164,48.2,66.89500000000001,237.3744161377866
2024-01-26,S001-P0002,Clothing,144,67,71.85,66.89500000000001,228.44244466563663
2024-01-27,S001-P0002,Clothing,125,156,56.71,66.89500000000001,206.97783071945588
2024-01-28,S001-P0002,Clothing,114,210,73.11,66.89500000000001,188.47939382691547
2024-01-29,S001-P0002,Clothing,64,111,61.6,66.89500000000001,186.91912357719966
2024-01-30,S001-P0002,Clothing,119,136,70.55,66.89500000000001,166.3594984434364
2023-10-03,S001-P0003,Clothing,86,101,56.17,55.055,154.9389322614839
2023-10-04,S001-P0003,Clothing,99,399,55.75,55.055,155.5311255209637
2023-10-05,S001-P0003,Clothing,148,298,55.02,55.055,183.73558853749455
2023-10-06,S001-P0003,Clothing,174,889,65.82,55.055,208.6496691613357
2023-10-07,S001-P0003,Clothing,67,734,47.35,55.055,149.8353770245718
2023-10-08,S001-P0003,Clothing,114,662,58.43,55.055,171.81218687166586
2023-10-09,S001-P0003,Clothing,87,577,48.14,55.055,206.8104369267174
2023-10-10,S001-P0003,Clothing,145,513,67.48,55.055,148.58176741625772
2023-10-11,S001-P0003,Clothing,191,397,65.37,55.055,222.45089401902342
2023-10-12,S001-P0003,Clothing,76,242,54.17,55.055,147.01282456718536
2023-10-13,S001-P0003,Clothing,57,175,48.09,55.055,150.39056332564815
2023-10-14,S001-P0003,Clothing,67,784,49.95,55.055,149.52972780041102
2023-10-15,S001-P0003,Clothing,80,726,49.7,55.055,149.19455702814275
2023-10-16,S001-P0003,Clothing,76,663,51.49,55.055,147.74757002843597
2023-10-17,S001-P0003,Clothing,230,591,59.82,55.055,224.76528352177235
2023-10-18,S001-P0003,Clothing,108,320,45.26,55.055,190.74763529478435
2023-10-19,S001-P0003,Clothing,114,227,43.92,55.055,221.6013279212706
2023-10-20,S001-P0003,Clothing,150,101,61.81,55.055,182.5584395683005
2023-10-21,S001-P0003,Clothing,140,818,60.13,55.055,184.3768912157927
2023-10-22,S001-P0003,Clothing,105,681,56.78,55.055,171.41228973750822
2023-10-23,S001-P0003,Clothing,167,557,57.45,55.055,208.8386034888435
2023-10-24,S001-P0003,Clothing,80,374,55.02,55.055,151.13813667510382
2023-10-25,S001-P0003,Clothing,150,295,58.29,55.055,206.86803427675207
2023-10-26,S001-P0003,Clothing,87,140,56.38,55.055,157.91428816987357
2023-10-27,S001-P0003,Clothing,82,741,52.59,55.055,170.3991018790426
2023-10-28,S001-P0003,Clothing,131,686,61.65,55.055,174.08300820362481
2023-10-29,S001-P0003,Clothing,174,591,65.98,55.055,170.7636460893971
2023-10-30,S001-P0003,Clothing,86,455,53.36,55.055,144.1701988991719
2023-10-31,S001-P0003,Clothing,106,387,54.17,55.055,143.55465514593953
2023-11-01,S001-P0003,Clothing,119,285,53.39,55.055,143.03195507490028
2023-11-02,S001-P0003,Clothing,113,875,61.4,55.055,168.86069171039838
2023-11-03,S001-P0003,Clothing,70,746,45.31,55.055,143.09039179133032
2023-11-04,S001-P0003,Clothing,86,667,50.75,55.055,145.01352588241593
2023-11-05,S001-P0003,Clothing,102,595,53.49,55.055,144.90589702029047
2023-11-06,S001-P0003,Clothing,140,495,56.55,55.055,185.20644790933187
2023-11-07,S001-P0003,Clothing,105,409,53.85,55.055,143.80851606548885
2023-11-08,S001-P0003,Clothing,214,289,72.73,55.055,224.59898565963428
2023-11-09,S001-P0003,Clothing,96,49,52.35,55.055,142.82748036174465
2023-11-10,S001-P0003,Clothing,115,569,61.71,55.055,142.71359083480237
2023-11-11,S001-P0003,Clothing,128,437,54.56,55.055,186.20202795681942
2023-11-12,S001-P0003,Clothing,138,1242,49.68,55.055,185.8685107066678
2023-11-13,S001-P0003,Clothing,159,1092,63.29,55.055,157.83966305076154
2023-11-14,S001-P0003,Clothing,130,907,48.45,55.055,186.9464100524299
2023-11-15,S001-P0003,Clothing,149,816,58.45,55.055,189.72559234816384
2023-11-16,S001-P0003,Clothing,120,716,59.53,55.055,159.55044386459554
2023-11-17,S001-P0003,Clothing,107,576,51.44,55.055,147.7943169111058
2023-11-18,S001-P0003,Clothing,154,484,62.41,55.055,190.9942641315944
2023-11-19,S001-P0003,Clothing,130,318,52.15,55.055,228.43113107999858
2023-11-20,S001-P0003,Clothing,125,221,60.56,55.055,147.62550703508128
2023-11-21,S001-P0003,Clothing,107,82,54.17,55.055,172.61759968414637
2023-11-22,S001-P0003,Clothing,139,656,63.13,55.055,162.2081587778487
2023-11-23,S001-P0003,Clothing,125,507,57.24,55.055,190.35347033380427
2023-11-24,S001-P0003,Clothing,102,368,53.41,55.055,163.084839935965
2023-11-25,S001-P0003,Clothing,90,275,48.7,55.055,147.1171699355627
2023-11-26,S001-P0003,Clothing,178,179,63.13,55.055,174.88187486363776
2023-11-27,S001-P0003,Clothing,144,524,50.59,55.055,228.73279514029045
2023-11-28,S001-P0003,Clothing,41,382,40.57,55.055,147.58256099720683
2023-11-29,S001-P0003,Clothing,103,341,53.58,55.055,176.26928051827105
2023-11-30,S001-P0003,Clothing,135,1032,56.13,55.055,162.7225605423235
2023-12-01,S001-P0003,Clothing,227,888,63.42,55.055,231.00249947907616
2023-12-02,S001-P0003,Clothing,209,704,67.89,55.055,224.96081085331645
2023-12-03,S001-P0003,Clothing,181,561,74.56,55.055,186.0723827350893
2023-12-04,S001-P0003,Clothing,134,390,65.38,55.055,186.63294165710275
2023-12-05,S001-P0003,Clothing,133,1069,55.85,55.055,185.81783249969305
2023-12-06,S001-P0003,Clothing,183,941,56.96,55.055,238.72526489926886
2023-12-07,S001-P0003,Clothing,123,722,60.14,55.055,188.10144507951193
2023-12-08,S001-P0003,Clothing,92,629,51.71,55.055,186.83318910174796
2023-12-09,S001-P0003,Clothing,162,534,57.15,55.055,200.54655998809815
2023-12-10,S001-P0003,Clothing,201,408,55.83,55.055,199.1295434834724
2023-12-11,S001-P0003,Clothing,203,195,67.3,55.055,167.71726776660552
2023-12-12,S001-P0003,Clothing,181,31,55.9,55.055,239.3017708247261
2023-12-13,S001-P0003,Clothing,130,586,61.44,55.055,201.42538532503957
2023-12-14,S001-P0003,Clothing,133,434,65.25,55.055,198.4909554157691
2023-12-15,S001-P0003,Clothing,71,1195,48.04,55.055,167.69364445352033
2023-12-16,S001-P0003,Clothing,187,1147,61.06,55.055,232.54900892234136
2023-12-17,S001-P0003,Clothing,114,957,55.46,55.055,188.87475198249757
2023-12-18,S001-P0003,Clothing,176,866,55.19,55.055,231.6820601786126
2023-12-19,S001-P0003,Clothing,129,706,58.01,55.055,242.12562235320524
2023-12-20,S001-P0003,Clothing,179,588,66.9,55.055,167.95513959083456
2023-12-21,S001-P0003,Clothing,192,467,65.56,55.055,197.57685913615674
2023-12-22,S001-P0003,Clothing,162,328,67.27,55.055,198.55029349167154
2023-12-23,S001-P0003,Clothing,134,183,59.04,55.055,167.8331063974057
2023-12-24,S001-P0003,Clothing,135,903,59.02,55.055,199.71629385023493
2023-12-25,S001-P0003,Clothing,100,809,55.92,55.055,169.11071638085488
2023-12-26,S001-P0003,Clothing,91,701,48.83,55.055,168.8448935723351
2023-12-27,S001-P0003,Clothing,128,646,51.4,55.055,199.1376518523391
2023-12-28,S001-P0003,Clothing,183,554,67.36,55.055,203.9711558540928
2023-12-29,S001-P0003,Clothing,153,346,62.13,55.055,199.08745001367657
2023-12-30,S001-P0003,Clothing,80,233,49.5,55.055,169.63009788512883
2023-12-31,S001-P0003,Clothing,4,183,40.36,55.055,195.28630181921164
2024-01-01,S001-P0003,Clothing,104,914,59.56,55.055,195.7139930204188
2024-01-02,S001-P0003,Clothing,126,792,54.56,55.055,194.60326933959777
2024-01-03,S001-P0003,Clothing,175,646,69.7,55.055,194.84598719061682
2024-01-04,S001-P0003,Clothing,78,499,54.54,55.055,170.60992749260535
2024-01-05,S001-P0003,Clothing,161,438,53.02,55.055,229.11162512375563
2024-01-06,S001-P0003,Clothing,188,314,54.04,55.055,229.29923938765847
2024-01-07,S001-P0003,Clothing,108,948,57.4,55.055,170.75262202596346
2024-01-08,S001-P0003,Clothing,108,830,54.28,55.055,221.0834237063512
2024-01-09,S001-P0003,Clothing,54,757,45.1,55.055,168.6237478326837
2024-01-10,S001-P0003,Clothing,124,725,45.24,55.055,207.3180035270228
2024-01-11,S001-P0003,Clothing,168,598,54.7,55.055,210.48871808648016
2024-01-12,S001-P0003,Clothing,105,466,59.77,55.055,192.7023709489009
2024-01-13,S001-P0003,Clothing,125,356,63.7,55.055,206.1930071545131
2024-01-14,S001-P0003,Clothing,66,247,49.65,55.055,169.5532920412234
2024-01-15,S001-P0003,Clothing,107,827,51.47,55.055,189.17745947411527
